Date,2019-09-01,2018-09-02,2017-09-03,2016-08-28,2015-08-30,2014-08-31,2013-09-01,2012-09-02,2011-08-28,2010-08-29,2009-08-30
Depreciation & Amortization,1492000000.0,1437000000.0,1370000000.0,1255000000.0,1127000000.0,1029000000.0,946000000.0,908000000.0,855000000.0,795000000.0,728000000.0
Stock-based compensation,595000000.0,544000000.0,514000000.0,459000000.0,394000000.0,327000000.0,285000000.0,241000000.0,207000000.0,190000000.0,179000000.0
Operating Cash Flow,6356000000.0,5774000000.0,6726000000.0,3292000000.0,4285000000.0,3984000000.0,3437000000.0,3057000000.0,3198000000.0,2780000000.0,2092000000.0
Capital Expenditure,2998000000.0,2969000000.0,2502000000.0,2649000000.0,2393000000.0,1993000000.0,2083000000.0,1480000000.0,1290000000.0,1055000000.0,-1243000000.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Investment purchases and sales,984000000.0,750000000.0,916000000.0,1223000000.0,953000000.0,2072000000.0,-36000000.0,-632000000.0,-624000000.0,-551000000.0,157000000.0
Investing Cash flow,-2865000000.0,-2947000000.0,-2366000000.0,-2345000000.0,-2480000000.0,-2104000000.0,-2365000000.0,-1236000000.0,-1180000000.0,-2015000000.0,-1101000000.0
Issuance (repayment) of debt,-89000000.0,-86000000.0,-2200000000.0,-1288000000.0,-51000000.0,-0.0,-0.0,-900000000.0,-0.0,-84000000.0,-136000000.0
Issuance (buybacks) of shares,-247000000.0,-328000000.0,-469000000.0,-486000000.0,-481000000.0,-334000000.0,-36000000.0,-632000000.0,-624000000.0,-551000000.0,0.0
Dividend payments,-1038000000.0,-689000000.0,-3904000000.0,-746000000.0,-2865000000.0,-584000000.0,-3560000000.0,-446000000.0,-389000000.0,-338000000.0,-296000000.0
Financing Cash Flow,-1147000000.0,-1281000000.0,-3218000000.0,-2419000000.0,-2324000000.0,-786000000.0,44000000.0,-2281000000.0,-1277000000.0,-719000000.0,-439000000.0
Effect of forex changes on cash,-15000000.0,-37000000.0,25000000.0,50000000.0,-418000000.0,-11000000.0,-114000000.0,-21000000.0,54000000.0,11000000.0,-14000000.0
Net cash flow / Change in cash,2329000000.0,1509000000.0,1167000000.0,-1422000000.0,-937000000.0,1094000000.0,1116000000.0,-481000000.0,795000000.0,57000000.0,538000000.0
Free Cash Flow,3358000000.0,2805000000.0,4224000000.0,643000000.0,1892000000.0,1991000000.0,1354000000.0,1577000000.0,1908000000.0,1725000000.0,849000000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677
