Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,45974000.0,90679000.0,591000.0,2004000.0
Short-term investments,16213000.0,10979000.0,0.0,0.0
Cash and short-term investments,62187000.0,101658000.0,591000.0,2004000.0
Receivables,209206000.0,127368000.0,0.0,0.0
Inventories,4914000.0,4653000.0,0.0,0.0
Total current assets,308050000.0,266711000.0,635000.0,2054000.0
Property Plant & Equipment Net,572719000.0,429639000.0,0.0,0.0
Goodwill and Intangible Assets,467156000.0,395822000.0,0.0,0.0
Long-term investments,39546000.0,31824000.0,199783000.0,199654000.0
Tax assets,1422000.0,91000.0,0.0,0.0
Total non-current assets,1082818000.0,858957000.0,199783000.0,199654000.0
Total assets,1390868000.0,1125668000.0,200418000.0,201708000.0
Payables,22160000.0,12488000.0,328000.0,197000.0
Short-term debt,63535000.0,43056000.0,0.0,0.0
Total current liabilities,193859000.0,108068000.0,8390000.0,197000.0
Long-term debt,622650000.0,569740000.0,0.0,0.0
Total debt,686185000.0,612796000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,378000.0,83000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,750011000.0,661806000.0,0.0,0.0
Total liabilities,943870000.0,774435000.0,195418000.0,196708000.0
Other comprehensive income,498867000,342931000,14752000,5269000
Retained earnings (deficit),-51005000.0,7338000.0,-9753000.0,-270000.0
Total shareholders equity,446998000.0,351233000.0,5000000.0,5000000.0
Investments,55759000.0,42803000.0,199783000.0,199654000.0
Net Debt,640211000.0,522117000.0,-591000.0,-2004000.0
Other Assets,0.0,0.0,0.0,0.0
Other Liabilities,0.0,4561000.0,187028000.0,196511000.0
