Date,2017-09,2016-09,2015-09,2014-09,2013-09
Revenue,12093000000.0,12483000000.0,10282000000.0,8446000000.0,8054000000.0
Revenue Growth,,,,,
Cost of Revenue,6151000000.0,6492000000.0,5587000000.0,4145000000.0,3883000000.0
Gross Profit,5942000000.0,5991000000.0,4695000000.0,4301000000.0,4171000000.0
R&D Expenses,774000000.0,828000000.0,632000000.0,550000000.0,494000000.0
SG&A Expense,2925000000.0,3005000000.0,2563000000.0,2145000000.0,2422000000.0
Operating Expenses,4463000000.0,4561000000.0,3621000000.0,2695000000.0,2916000000.0
Operating Income,1479000000.0,1430000000.0,1074000000.0,1606000000.0,1255000000.0
Interest Expense,521000000.0,388000000.0,371000000.0,135000000.0,138000000.0
Earnings before Tax,976000000.0,1074000000.0,739000000.0,1522000000.0,1165000000.0
Income Tax Expense,-124000000.0,97000000.0,44000000.0,337000000.0,236000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,1100000000.0,976000000.0,695000000.0,1185000000.0,1293000000.0
Preferred Dividends,,,,,
Net Income Com,1100000000.0,976000000.0,695000000.0,1185000000.0,1293000000.0
EPS,,,,,
EPS Diluted,,,,,
Weighted Average Shs Out,,,,,
Weighted Average Shs Out (Dil),,,,,
Dividend per Share,,,,,
Gross Margin,0.49135863722815,0.47993270848354,0.45662322505349,0.5092351408951,0.51787931462627
EBITDA Margin,0.21376002646159,0.20636065048466,0.19461194320171,0.26272791854132,0.22957536627763
EBIT Margin,0.12379062267427,0.11703917327565,0.10795565065162,0.19618754439972,0.20697789918053
Profit Margin,0.09096171338791,0.078186333413442,0.067593853335927,0.14030310206015,0.16054134591507
Free Cash Flow margin,,,,,
EBITDA,2585000000.0,2576000000.0,2001000000.0,2219000000.0,1849000000.0
EBIT,1497000000,1461000000,1110000000,1657000000,1667000000
Consolidated Income,1100000000.0,976000000.0,695000000.0,1185000000.0,1293000000.0
Earnings Before Tax Margin,0.080707847515091,0.086037010334054,0.07187317642482,0.18020364669666,0.14464862180283
Net Profit Margin,0.09096171338791,0.078186333413442,0.067593853335927,0.14030310206015,0.16054134591507
