Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,5414000.0,5642000.0,9772000.0,13233000.0,14803000.0,30123000.0
Short-term investments,37970000.0,94000.0,0.0,48260000.0,0.0,0.0
Cash and short-term investments,43384000.0,5736000.0,9772000.0,61493000.0,14803000.0,30123000.0
Receivables,113148000.0,80695000.0,68181000.0,41246000.0,74092000.0,91092000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,157533000.0,87643000.0,78989000.0,103595000.0,134904000.0,125763000.0
Property Plant & Equipment Net,1575881000.0,1481330000.0,1044671000.0,938594000.0,1189346000.0,1315034000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1592591000.0,1488808000.0,1049838000.0,957841000.0,1191878000.0,1318650000.0
Total assets,1750124000.0,1576451000.0,1128827000.0,1061436000.0,1326782000.0,1444413000.0
Payables,4149000.0,2464000.0,4142000.0,5036000.0,5434000.0,30722000.0
Short-term debt,528000.0,417000.0,0.0,0.0,0.0,0.0
Total current liabilities,64766000.0,59734000.0,71331000.0,63039000.0,98572000.0,97805000.0
Long-term debt,410000000.0,388000000.0,316000000.0,66000000.0,394000000.0,451000000.0
Total debt,410528000.0,388417000.0,316000000.0,66000000.0,394000000.0,451000000.0
Deferred revenue,0.0,0.0,518000.0,3257000.0,3917000.0,9163000.0
Tax Liabilities,5822000.0,4090000.0,3175000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,410000000.0,388000000.0,316000000.0,66000000.0,413828000.0,468813000.0
Total liabilities,1035301000.0,973335000.0,639804000.0,486788000.0,512400000.0,566618000.0
Other comprehensive income,714823000,603116000,489023000,574648000,0.0,0.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,,
Total shareholders equity,714823000.0,603116000.0,489023000.0,574648000.0,653217000.0,712313000.0
Investments,37970000.0,94000.0,0.0,48260000.0,0.0,0.0
Net Debt,405114000.0,382775000.0,306228000.0,52767000.0,379197000.0,420877000.0
Other Assets,0.0,0.0,0.0,0.0,46009000.0,4548000.0
Other Liabilities,560535000.0,525601000.0,252473000.0,357749000.0,93138000.0,67083000.0
