Date,2019-08-03,2018-07-28,2017-07-29,2016-07-30,2015-07-31,2014-07-31
Depreciation & Amortization,14331000.0,10542000.0,7655000.0,3544000.0,,
Stock-based compensation,35256000.0,15403000.0,13182000.0,6597000.0,,
Operating Cash Flow,78594000.0,72178000.0,38624000.0,45116000.0,,
Capital Expenditure,30825000.0,16565000.0,-17130000.0,-15238000.0,,
Acquisitions and disposals,-0.0,-0.0,0.0,0.0,,
Investment purchases and sales,-194359000.0,-39000.0,0.0,0.0,,
Investing Cash flow,-225184000.0,-16565000.0,-17130000.0,-15238000.0,,
Issuance (repayment) of debt,-0.0,-0.0,0.0,0.0,,
Issuance (buybacks) of shares,0.0,-39000.0,-1211000.0,436000.0,,
Dividend payments,-0.0,-0.0,0.0,0.0,,
Financing Cash Flow,6945000.0,134795000.0,-3028000.0,499000.0,,
Effect of forex changes on cash,211000.0,0.0,0.0,0.0,,
Net cash flow / Change in cash,170932000.0,190408000.0,18466000.0,30377000.0,,
Free Cash Flow,47769000.0,55613000.0,21494000.0,29878000.0,,
Net Cash/Marketcap,0.0,0.0,0.0723,0.0723,0.0723,0.0723
