Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-28,2012-12-28
Cash and cash equivalents,197880000.0,234939000.0,134129000.0,114514000.0,105277000.0,160888000.0,85797000.0,15784000.0
Short-term investments,248820000.0,336423000.0,255609000.0,275029000.0,163169000.0,162024000.0,,
Cash and short-term investments,446700000.0,571362000.0,389738000.0,389543000.0,268446000.0,322912000.0,,
Receivables,20322000.0,19094000.0,15517000.0,12663000.0,13231000.0,3727000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,467022000.0,590456000.0,405255000.0,402206000.0,281677000.0,326639000.0,,
Property Plant & Equipment Net,96595000.0,83392000.0,62861000.0,45460000.0,22227000.0,21933000.0,23344000.0,2985000.0
Goodwill and Intangible Assets,190286000.0,199417000.0,63778000.0,46531000.0,27854000.0,29057000.0,28518000.0,14047000.0
Long-term investments,130133000.0,138721000.0,75015000.0,75901000.0,81830000.0,139576000.0,,
Tax assets,3812000.0,8438000.0,8959000.0,18825000.0,15945000.0,15956000.0,20807000.0,5291000.0
Total non-current assets,4593275000.0,3969323000.0,3093778000.0,2238861000.0,1409636000.0,1121259000.0,,
Total assets,5060297000.0,4559779000.0,3499033000.0,2641067000.0,1691313000.0,1447898000.0,1288239000.0,301462000.0
Payables,1313000.0,6084000.0,2691000.0,1351000.0,1730000.0,171000.0,0.0,0.0
Short-term debt,87327000.0,48929000.0,48828000.0,48734000.0,24687000.0,24423000.0,,
Total current liabilities,88640000.0,55013000.0,51519000.0,50085000.0,26417000.0,24594000.0,,
Long-term debt,430000000.0,330000000.0,365000000.0,230000000.0,130000000.0,3000000.0,,
Total debt,517327000.0,378929000.0,413828000.0,278734000.0,154687000.0,27423000.0,69074000.0,10500000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,3789906000.0,3450349000.0,2621348000.0,2015785000.0,1248950000.0,1165229000.0,1044854000.0,225699000.0
Total non-current liabilities,433812000.0,338438000.0,373959000.0,248825000.0,145945000.0,18956000.0,,
Total liabilities,4423707000.0,3923172000.0,3107335000.0,2351722000.0,1423275000.0,1210389000.0,1127642000.0,237988000.0
Other comprehensive income,406182000,467053000,272729000,205529000,203483000,200634000,133000.0,456000.0
Retained earnings (deficit),229030000.0,170486000.0,119356000.0,83910000.0,64097000.0,35744000.0,18992000.0,7086000.0
Total shareholders equity,636590000.0,636607000.0,391698000.0,289345000.0,268038000.0,237509000.0,133600000.0,56512000.0
Investments,378953000.0,475144000.0,330624000.0,350930000.0,244999000.0,301600000.0,1074046000.0,253761000.0
Net Debt,319447000.0,143990000.0,279699000.0,164220000.0,49410000.0,-133465000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,3901255000.0,3529721000.0,2681857000.0,2052812000.0,1250913000.0,1166839000.0,,
