Date,2019-05-31,2018-05-31,2017-05-31,2016-05-31,2015-05-31,2014-05-31,2013-05-31,2012-05-31,2011-05-31,2010-05-31,2009-05-31
Cash and cash equivalents,673600000.0,358200000.0,184600000.0,131500000.0,170000000.0,152500000.0,107300000.0,0.0,0.0,0.0,472769000.0
Short-term investments,39000000.0,66000000.0,138800000.0,220600000.0,366600000.0,398700000.0,398200000.0,0.0,0.0,0.0,19710000.0
Cash and short-term investments,712600000.0,424200000.0,323400000.0,352100000.0,536600000.0,551200000.0,505500000.0,0.0,0.0,0.0,492479000.0
Receivables,420500000.0,531400000.0,507500000.0,408600000.0,176600000.0,149400000.0,133400000.0,0.0,0.0,0.0,177958000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,5677700000.0,5784400000.0,5272000000.0,4863600000.0,5103200000.0,5011400000.0,4832600000.0,0.0,0.0,0.0,887589000.0
Property Plant & Equipment Net,408700000.0,393500000.0,337200000.0,353000000.0,353900000.0,342200000.0,346000000.0,0.0,0.0,0.0,274530000.0
Goodwill and Intangible Assets,2181700000.0,955400000.0,714700000.0,726600000.0,593900000.0,580900000.0,579100000.0,0.0,0.0,0.0,509957000.0
Long-term investments,10200000.0,295500000.0,454000000.0,441100000.0,399800000.0,385600000.0,369100000.0,0.0,0.0,0.0,82234000.0
Tax assets,22600000.0,17000000.0,45000000.0,10500000.0,0.0,37100000.0,34100000.0,0.0,0.0,0.0,28865000.0
Total non-current assets,2998300000.0,1679300000.0,1561700000.0,1577200000.0,1379300000.0,1358700000.0,1331100000.0,0.0,0.0,0.0,84044000.0
Total assets,8676000000.0,7463700000.0,6833700000.0,6440800000.0,6482500000.0,6370100000.0,6163700000.0,0.0,0.0,0.0,5127415000.0
Payables,75900000.0,74500000.0,57200000.0,56700000.0,51700000.0,48800000.0,42700000.0,0.0,0.0,0.0,37334000.0
Short-term debt,219500000.0,132900000.0,91900000.0,79800000.0,50800000.0,37800000.0,34300000.0,0.0,0.0,0.0,0.0
Total current liabilities,4845000000.0,5287200000.0,4725100000.0,4365900000.0,4573000000.0,4438900000.0,4268200000.0,0.0,0.0,0.0,3701893000.0
Long-term debt,796400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,1015900000.0,132900000.0,91900000.0,79800000.0,50800000.0,37800000.0,34300000.0,0.0,0.0,0.0,0.0
Deferred revenue,40300000.0,24300000.0,22900000.0,26300000.0,0.0,6900000.0,5200000.0,0.0,0.0,0.0,9542000.0
Tax Liabilities,22100000.0,14900000.0,43700000.0,64700000.0,39900000.0,40000000.0,26700000.0,0.0,0.0,0.0,55662000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3437679000.0
Total non-current liabilities,1184200000.0,133600000.0,107700000.0,90400000.0,79200000.0,125600000.0,102100000.0,0.0,0.0,0.0,84044000.0
Total liabilities,6056500000.0,5439200000.0,4878400000.0,4529100000.0,4697000000.0,4593100000.0,4390000000.0,0.0,0.0,0.0,3785937000.0
Other comprehensive income,1206300000,1126800000,1030000000,952700000,880100000,794400000,659500000,0.0,0.0,0.0,41940000.0
Retained earnings (deficit),1409500000.0,930300000.0,901700000.0,926200000.0,894300000.0,957500000.0,1088500000.0,0.0,0.0,0.0,829501000.0
Total shareholders equity,2619500000.0,2024500000.0,1955300000.0,1911700000.0,1785500000.0,1777000000.0,1773700000.0,0.0,0.0,0.0,1341478000.0
Investments,49200000.0,361500000.0,592800000.0,661700000.0,766400000.0,784300000.0,767300000.0,0.0,0.0,0.0,101944000.0
Net Debt,342300000.0,-225300000.0,-92700000.0,-51700000.0,-119200000.0,-114700000.0,-73000000.0,0.0,0.0,0.0,-492479000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3569389000.0
Other Liabilities,27300000.0,18400000.0,45600000.0,72800000.0,44800000.0,28600000.0,19700000.0,0.0,0.0,0.0,3664559000.0
