Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,53614735.0,34531812.0,22322949.0,37520240.0,29817507.0,19427927.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,53614735.0,34531812.0,22322949.0,37520240.0,29817507.0,19427927.0
Receivables,28481787.0,21089425.0,20476797.0,19617943.0,27362216.0,44688470.0
Inventories,19222087.0,15356712.0,13202937.0,7490590.0,15601659.0,21072192.0
Total current assets,113506160.0,83010221.0,68544266.0,69311406.0,84873420.0,98066360.0
Property Plant & Equipment Net,281891685.0,306292655.0,275265672.0,255145807.0,207667613.0,229053889.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,339968462.0,340286867.0,293649636.0,297651590.0,247589845.0,232306911.0
Total assets,453474622.0,423297088.0,362193902.0,366962996.0,332463265.0,330373271.0
Payables,2877746.0,7009597.0,15972147.0,13321419.0,59102077.0,45878378.0
Short-term debt,5364963.0,1785620.0,19627846.0,0.0,3000000.0,26681731.0
Total current liabilities,79048628.0,70010153.0,77878979.0,72150503.0,144685296.0,111893110.0
Long-term debt,45684727.0,25015659.0,107637851.0,129496153.0,87430416.0,100606339.0
Total debt,51049690.0,26801279.0,127265697.0,129496153.0,90430416.0,127288070.0
Deferred revenue,14717072.0,5815924.0,6422982.0,4448795.0,11748926.0,16155498.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,91369454.0,50031318.0,107637851.0,129496153.0,87430416.0,203842738.0
Total liabilities,291786571.0,277945766.0,245922501.0,258750471.0,234647071.0,315735848.0
Other comprehensive income,155946452,154943728,133677321,133075409,133955445,0.0
Retained earnings (deficit),5737199.0,-9596785.0,-17409579.0,-24866534.0,-36142727.0,-5933870.0
Total shareholders equity,161688051.0,145351322.0,116271401.0,108212525.0,97816194.0,-5846541.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-2565045.0,-7730533.0,104942748.0,91975913.0,60612909.0,107860143.0
Other Assets,0.0,0.0,0.0,0.0,0.0,12877771.0
Other Liabilities,121368489.0,157904295.0,60405671.0,57103815.0,2531359.0,39333001.0
