Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,100933000.0,113572000.0,113805000.0,156928000.0,134508000.0,124368000.0,109571000.0,0.0,73315000.0,51167000.0
Short-term investments,0.0,0.0,2000.0,0.0,0.0,9426000.0,18789000.0,0.0,0.0,0.0
Cash and short-term investments,100933000.0,113572000.0,113807000.0,156928000.0,134508000.0,124368000.0,109571000.0,0.0,73315000.0,51167000.0
Receivables,79518000.0,70584000.0,62612000.0,54563000.0,56894000.0,62667000.0,89602000.0,0.0,95930000.0,71718000.0
Inventories,43486000.0,36596000.0,28652000.0,24600000.0,27887000.0,32226000.0,81752000.0,0.0,76885000.0,54348000.0
Total current assets,239359000.0,233609000.0,215707000.0,251979000.0,240401000.0,236269000.0,309558000.0,0.0,266655000.0,193735000.0
Property Plant & Equipment Net,99401000.0,88247000.0,82111000.0,69872000.0,71414000.0,74869000.0,93725000.0,0.0,78213000.0,81120000.0
Goodwill and Intangible Assets,131237000.0,138000000.0,126114000.0,68623000.0,32737000.0,72139000.0,83251000.0,0.0,31932000.0,34438000.0
Long-term investments,0.0,0.0,751000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,22201000.0,20694000.0,45839000.0,58544000.0,43120000.0,38620000.0,73158000.0,0.0,72109000.0,78698000.0
Total non-current assets,209581000.0,217840000.0,219879000.0,162282000.0,145111000.0,169127000.0,157893000.0,0.0,215929000.0,213922000.0
Total assets,548341000.0,539696000.0,517697000.0,484133000.0,456926000.0,480265000.0,561176000.0,0.0,482584000.0,407657000.0
Payables,51975000.0,49201000.0,40046000.0,40299000.0,43343000.0,47052000.0,67970000.0,0.0,75384000.0,52344000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,392000.0,0.0,0.0,0.0,0.0
Total current liabilities,103993000.0,102412000.0,98129000.0,101351000.0,79982000.0,95120000.0,115026000.0,0.0,120100000.0,90516000.0
Long-term debt,50000000.0,76300000.0,89100000.0,90700000.0,75000000.0,75000000.0,153500000.0,0.0,70000000.0,50400000.0
Total debt,50000000.0,76300000.0,89100000.0,90700000.0,75000000.0,75392000.0,153500000.0,0.0,70000000.0,50400000.0
Deferred revenue,1981000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,6914000.0,5475000.0,9826000.0,8845000.0,3346000.0,2666000.0,2493000.0,0.0,3907000.0,2843000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,59909000.0,86278000.0,96597000.0,100263000.0,86273000.0,97238000.0,195845000.0,0.0,88234000.0,69687000.0
Total liabilities,170412000.0,195891000.0,199815000.0,202479000.0,167137000.0,183536000.0,293418000.0,0.0,208334000.0,160203000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87555000.0,-93285000.0
Retained earnings (deficit),478847000.0,420160000.0,410979000.0,381840000.0,380145000.0,358997000.0,367800000.0,0.0,335524000.0,317582000.0
Total shareholders equity,377929000.0,343805000.0,317882000.0,281654000.0,289789000.0,296729000.0,267758000.0,0.0,274250000.0,247454000.0
Investments,0.0,0.0,753000.0,0.0,0.0,9426000.0,18789000.0,0.0,0.0,0.0
Net Debt,-50933000.0,-37272000.0,-24705000.0,-66228000.0,-59508000.0,-48976000.0,43929000.0,0.0,-3315000.0,-767000.0
Other Assets,99401000.0,88247000.0,82111000.0,69872000.0,71414000.0,74869000.0,93725000.0,0.0,20525000.0,16502000.0
Other Liabilities,6510000.0,7201000.0,5089000.0,865000.0,882000.0,-8822000.0,-17453000.0,0.0,44716000.0,38172000.0
