Date,2018-12-29,2017-12-30,2016-12-31,2016-01-02,2015-01-03,2013-12-28,2012-12-29,2011-12-31,2011-01-01,2010-01-02
Cash and cash equivalents,25306000.0,5129000.0,6410000.0,14378000.0,7523000.0,8530000.0,13275000.0,7783000.0,0.0,18948000.0
Short-term investments,501000.0,259000.0,1576000.0,20700000.0,80881000.0,79746000.0,74437000.0,75888000.0,0.0,0.0
Cash and short-term investments,25807000.0,5388000.0,7986000.0,35078000.0,7523000.0,8530000.0,13275000.0,7783000.0,0.0,18948000.0
Receivables,287482000.0,280050000.0,271913000.0,269683000.0,235911000.0,253967000.0,256235000.0,185603000.0,0.0,178708000.0
Inventories,122623000.0,111045000.0,110882000.0,111177000.0,93100000.0,100851000.0,91010000.0,74096000.0,0.0,96433000.0
Total current assets,543724000.0,507191000.0,476842000.0,537515000.0,460563000.0,487405000.0,464451000.0,378570000.0,0.0,338955000.0
Property Plant & Equipment Net,743847000.0,732026000.0,781026000.0,804968000.0,807458000.0,867004000.0,725836000.0,685487000.0,0.0,602576000.0
Goodwill and Intangible Assets,1340308000.0,1207219000.0,1301542000.0,1340392000.0,927929000.0,939114000.0,658281000.0,360961000.0,0.0,304762000.0
Long-term investments,204125000.0,187737000.0,154924000.0,154311000.0,161905000.0,142845000.0,102723000.0,102322000.0,0.0,94457000.0
Tax assets,62902000.0,71148000.0,112446000.0,37207000.0,26823000.0,31790000.0,29198000.0,36264000.0,0.0,20714000.0
Total non-current assets,2301813000.0,2152533000.0,2284226000.0,2347653000.0,1948411000.0,2016609000.0,1531398000.0,1175428000.0,0.0,1012487000.0
Total assets,2845537000.0,2659724000.0,2761068000.0,2885168000.0,2408974000.0,2504014000.0,1995849000.0,1553998000.0,0.0,1351442000.0
Payables,242084000.0,181388000.0,173102000.0,171923000.0,142643000.0,151935000.0,153956000.0,115138000.0,0.0,92692000.0
Short-term debt,10896000.0,12095000.0,11490000.0,74685000.0,34496000.0,31272000.0,71996000.0,42768000.0,0.0,25763000.0
Total current liabilities,400339000.0,393951000.0,340624000.0,403738000.0,315553000.0,327782000.0,354958000.0,268419000.0,0.0,221772000.0
Long-term debt,990640000.0,820141000.0,946667000.0,933932000.0,728940000.0,892478000.0,535016000.0,283406000.0,0.0,225905000.0
Total debt,1001536000.0,832236000.0,958157000.0,1008617000.0,763436000.0,923750000.0,607012000.0,326174000.0,0.0,251668000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,5661000.0,10943000.0,6633000.0,727000.0,2107000.0,4809000.0,7304000.0,8709000.0,0.0,63748000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1147782000.0,954989000.0,1140763000.0,1161807000.0,241437000.0,207565000.0,247255000.0,243205000.0,0.0,401644000.0
Total liabilities,1587270000.0,1409047000.0,1550988000.0,1642086000.0,1285930000.0,1427825000.0,1137229000.0,795030000.0,0.0,623416000.0
Other comprehensive income,421829000,415379000,382644000,461866000,411797000,402874000,375459000,322819000,0.0,-64672000.0
Retained earnings (deficit),945410000.0,919658000.0,910520000.0,877817000.0,809068000.0,735631000.0,597629000.0,547997000.0,0.0,437524000.0
Total shareholders equity,1258267000.0,1250677000.0,1210080000.0,1243082000.0,1123044000.0,1076189000.0,858620000.0,758968000.0,0.0,715945000.0
Investments,204626000.0,187996000.0,156500000.0,175011000.0,242786000.0,222591000.0,177160000.0,178210000.0,0.0,94457000.0
Net Debt,976230000.0,827107000.0,951747000.0,994239000.0,755913000.0,915220000.0,593737000.0,318391000.0,0.0,232720000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44866000.0
Other Liabilities,39149000.0,60107000.0,69601000.0,76541000.0,728940000.0,892478000.0,535016000.0,283406000.0,0.0,103317000.0
