Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,80417000.0,165994000.0,191089000.0,502836000.0,389226000.0,601927000.0,507342000.0,54877000.0,253649000.0
Short-term investments,0.0,0.0,0.0,102000.0,2115000.0,0.0,0.0,13384000.0,0.0
Cash and short-term investments,80417000.0,165994000.0,191089000.0,502938000.0,391341000.0,601927000.0,507342000.0,68261000.0,253649000.0
Receivables,16096000.0,24209000.0,23456000.0,81612000.0,101513000.0,147964000.0,179259000.0,168313000.0,118695000.0
Inventories,0.0,0.0,0.0,3926000.0,7987000.0,16884000.0,15532000.0,19219000.0,0.0
Total current assets,112380000.0,207295000.0,238316000.0,623931000.0,707668000.0,817313000.0,771427000.0,342147000.0,372344000.0
Property Plant & Equipment Net,597659000.0,632509000.0,684468000.0,2084859000.0,2213217000.0,2359352000.0,2837288000.0,3226923000.0,0.0
Goodwill and Intangible Assets,36417000.0,41017000.0,45617000.0,50217000.0,54817000.0,60167000.0,81564000.0,86747000.0,0.0
Long-term investments,0.0,3785000.0,3694000.0,348718000.0,0.0,0.0,252398000.0,0.0,0.0
Tax assets,439000.0,1122000.0,877000.0,1664000.0,55856000.0,3952000.0,0.0,27365000.0,0.0
Total non-current assets,715350000.0,724592000.0,792181000.0,2651021000.0,2728823000.0,2827181000.0,3272108000.0,3692202000.0,-372344000.0
Total assets,827730000.0,931887000.0,1030497000.0,3274952000.0,3436491000.0,3644494000.0,4043535000.0,4034349000.0,0.0
Payables,34678000.0,34220000.0,57222000.0,91233000.0,96066000.0,121582000.0,99273000.0,125111000.0,0.0
Short-term debt,23240000.0,28160000.0,2031000.0,63039000.0,12314000.0,559441000.0,0.0,14990000.0,0.0
Total current liabilities,57918000.0,62531000.0,57528000.0,154285000.0,109286000.0,377840000.0,454972000.0,140101000.0,0.0
Long-term debt,322295000.0,420776000.0,525082000.0,1267766000.0,1656353000.0,2561650000.0,0.0,2050902000.0,0.0
Total debt,345535000.0,448936000.0,527113000.0,1330805000.0,1668667000.0,3121091000.0,0.0,2065892000.0,0.0
Deferred revenue,6731000.0,5217000.0,9579000.0,10743000.0,15693000.0,18682000.0,27100000.0,28085000.0,0.0
Tax Liabilities,1226000.0,151000.0,306000.0,13000.0,906000.0,256258000.0,329799000.0,4804000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,440124000.0,552913000.0,715508000.0,1537659000.0,2006598000.0,2973793000.0,380874000.0,2327952000.0,0.0
Total liabilities,498262000.0,618649000.0,776165000.0,1694464000.0,2150404000.0,3704741000.0,3509289000.0,2479104000.0,-1810143000.0
Other comprehensive income,587826000,584675000,583526000,1651585000,1510492000,0.0,0.0,0.0,0.0
Retained earnings (deficit),-252014000.0,-265758000.0,-321736000.0,-1282000.0,-141025000.0,386250000.0,1024480000.0,2040031000.0,1810143000.0
Total shareholders equity,329468000.0,313238000.0,254332000.0,1580488000.0,1286087000.0,-60247000.0,534246000.0,1555245000.0,1810143000.0
Investments,0.0,3785000.0,3694000.0,348820000.0,2115000.0,0.0,252398000.0,13384000.0,0.0
Net Debt,265118000.0,282942000.0,336024000.0,827969000.0,1279441000.0,2519164000.0,-507342000.0,2011015000.0,-253649000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,220000.0,3205000.0,3129000.0,2520000.0,34520000.0,353108000.0,2673443000.0,11051000.0,-1810143000.0
