Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,20227000.0,30557000.0,32182000.0,47287000.0,58728000.0,7664000.0,25584000.0,38203000.0,39259000.0,38608000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,20227000.0,30557000.0,32182000.0,47287000.0,58728000.0,7664000.0,25584000.0,38203000.0,39259000.0,38608000.0
Receivables,168805000.0,153632000.0,127420000.0,100473000.0,94400000.0,29814000.0,6697000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,214493000.0,207901000.0,160615000.0,149660000.0,71067000.0,9032000.0,26047000.0,38269000.0,39322000.0,40079000.0
Property Plant & Equipment Net,25000.0,0.0,0.0,0.0,0.0,0.0,3000.0,4000.0,6000.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,532000.0,1856000.0,2621000.0,5286000.0,13893000.0,13544000.0,13000000.0,0.0,0.0,0.0
Tax assets,22684000.0,22725000.0,38471000.0,16833000.0,20106000.0,9803000.0,0.0,0.0,0.0,0.0
Total non-current assets,117152000.0,52543000.0,19273000.0,4000.0,6000.0,0.0,,,,
Total assets,215662000.0,209883000.0,208932000.0,180487000.0,188219000.0,61575000.0,45320000.0,38273000.0,39328000.0,40079000.0
Payables,2592000.0,1840000.0,682000.0,788000.0,864000.0,363000.0,91000.0,187000.0,201000.0,0.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,2592000.0,1840000.0,682000.0,788000.0,863000.0,363000.0,91000.0,187000.0,231000.0,285000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,422000.0,5295000.0,1041000.0,63000.0,89000.0,109000.0,,,,
Total liabilities,2605000.0,1931000.0,871000.0,1047000.0,1285000.0,5658000.0,1132000.0,250000.0,320000.0,394000.0
Other comprehensive income,0.0,213000.0,-87000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-4219455000.0,-4225863000.0,-4228910000.0,-4257798000.0,-4250428000.0,-4271193000.0,-4284055000.0,-4282634000.0,-4281568000.0,-4280861000.0
Total shareholders equity,213057000.0,207952000.0,204305000.0,175141000.0,182067000.0,50304000.0,37188000.0,38023000.0,39008000.0,39685000.0
Investments,3309000.0,2843000.0,10619000.0,15174000.0,14572000.0,13544000.0,13000000.0,0.0,0.0,0.0
Net Debt,-20227000.0,-58728000.0,-2664000.0,-25584000.0,-38203000.0,-39259000.0,-38608000.0,,,
Other Assets,25461000.0,-82061000.0,-28446000.0,-6234000.0,66000.0,63000.0,1471000.0,,,
Other Liabilities,0.0,0.0,0.0,0.0,-1000.0,0.0,0.0,0.0,30000.0,285000.0
