Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,56000000.0,28000000.0,119000000.0,61783000.0,67151000.0,8150000.0,6752000.0,240000.0
Short-term investments,37000000.0,3468000000.0,3000000.0,242583000.0,98003000.0,118029000.0,92346000.0,0.0
Cash and short-term investments,56000000.0,28000000.0,119000000.0,61783000.0,67151000.0,8150000.0,6752000.0,240000.0
Receivables,374000000.0,541000000.0,539000000.0,259993000.0,2795000.0,855000.0,205000.0,138313000.0
Inventories,374000000.0,426000000.0,573000000.0,416504000.0,48646000.0,11122000.0,2981000.0,7023000.0
Total current assets,905000000.0,4544000000.0,1389000000.0,1014151000.0,225141000.0,138222000.0,103105000.0,147412000.0
Property Plant & Equipment Net,1546000000.0,1557000000.0,3373000000.0,2397266000.0,905465000.0,180127000.0,68173000.0,39049000.0
Goodwill and Intangible Assets,2267000000.0,2198000000.0,3873000000.0,2787768000.0,1035566000.0,45595000.0,36067000.0,43970000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,25952000.0,148264000.0,0.0
Tax assets,0.0,0.0,0.0,0.0,14893000.0,0.0,0.0,0.0
Total non-current assets,3974000000.0,3800000000.0,7312000000.0,5233432000.0,1972340000.0,251862000.0,252695000.0,83904000.0
Total assets,4879000000.0,8344000000.0,8701000000.0,6247583000.0,2197481000.0,390084000.0,355800000.0,231316000.0
Payables,412000000.0,559000000.0,616000000.0,401231000.0,95932000.0,110432000.0,88884000.0,98316000.0
Short-term debt,5000000.0,6000000.0,5000000.0,5084000.0,13757000.0,525000.0,24000.0,22000.0
Total current liabilities,865000000.0,1214000000.0,1189000000.0,675601000.0,154682000.0,122384000.0,90009000.0,106348000.0
Long-term debt,2280000000.0,3519000000.0,3509000000.0,450000000.0,683378000.0,156210000.0,35590000.0,1098000.0
Total debt,2285000000.0,3525000000.0,3514000000.0,455084000.0,697135000.0,156735000.0,35614000.0,1120000.0
Deferred revenue,1000000.0,0.0,0.0,0.0,0.0,2000000.0,2400000.0,0.0
Tax Liabilities,91000000.0,180000000.0,154000000.0,99816000.0,18326000.0,5817000.0,71000.0,2595000.0
Deposit Liabilities,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2507200000.0,4034100000.0,4317000000.0,976536000.0,734584000.0,160608000.0,40660000.0,9155000.0
Total liabilities,4095000000.0,6097000000.0,6505000000.0,3173343000.0,1060749000.0,310391000.0,277468000.0,115503000.0
Other comprehensive income,784000000,2247000000,2196000000,3074240000,1136732000,79693000,78332000,0.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total shareholders equity,784000000.0,2247000000.0,2196000000.0,3074240000.0,1136732000.0,79693000.0,78332000.0,115813000.0
Investments,37000000.0,3468000000.0,3000000.0,242583000.0,98003000.0,143981000.0,240610000.0,0.0
Net Debt,2229000000.0,3497000000.0,3395000000.0,393301000.0,629984000.0,148585000.0,28862000.0,880000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1836000.0
Other Liabilities,722800000.0,848900000.0,999000000.0,1521206000.0,171483000.0,27399000.0,146799000.0,8010000.0
