Date,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,92494000.0,155422000.0,104243000.0,98121000.0,78332000.0,101749000.0
Short-term investments,11499000.0,58589000.0,101294000.0,78875000.0,59071000.0,45844000.0
Cash and short-term investments,103993000.0,214011000.0,205537000.0,176996000.0,137403000.0,147593000.0
Receivables,1102000.0,6828000.0,2571000.0,77000.0,14000.0,0.0
Inventories,23193000.0,10802000.0,1198000.0,0.0,0.0,0.0
Total current assets,224461000.0,233895000.0,211326000.0,178282000.0,138894000.0,148719000.0
Property Plant & Equipment Net,1044000.0,1284000.0,857000.0,630000.0,83000.0,439000.0
Goodwill and Intangible Assets,76061000.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,13482000.0,8402000.0,547000.0,12594000.0,0.0,0.0
Total non-current assets,80128000.0,2694000.0,1655000.0,1839000.0,260000.0,981000.0
Total assets,304589000.0,236589000.0,212981000.0,180121000.0,139154000.0,149700000.0
Payables,15210000.0,6485000.0,4243000.0,4787000.0,3811000.0,1532000.0
Short-term debt,15000000.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,65360000.0,32241000.0,29714000.0,22853000.0,25114000.0,7706000.0
Long-term debt,64279000.0,88129000.0,83908000.0,80031000.0,0.0,0.0
Total debt,79279000.0,88129000.0,83908000.0,80031000.0,0.0,0.0
Deferred revenue,4738000.0,9613000.0,8229000.0,3429000.0,3429000.0,3429000.0
Tax Liabilities,133000.0,1346000.0,7309000.0,6396000.0,3239000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,83624000.0,179372000.0,160923000.0,128000000.0,38571000.0,42288000.0
Total liabilities,247545000.0,203211000.0,190637000.0,138259000.0,63685000.0,49994000.0
Other comprehensive income,698229000,653704000,574247000,556235000,512174000,446357000
Retained earnings (deficit),-645211000.0,-620687000.0,-552000000.0,-514475000.0,-436804000.0,-346710000.0
Total shareholders equity,57044000.0,33378000.0,22344000.0,41862000.0,75469000.0,99706000.0
Investments,11499000.0,58589000.0,101294000.0,78875000.0,59071000.0,45844000.0
Net Debt,-13215000.0,-67293000.0,-20335000.0,-18090000.0,-78332000.0,-101749000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,98561000.0,-8402000.0,0.0,-12594000.0,0.0,0.0
