Date,2016-12,2015-12,2014-12,2013-12,2012-12
Revenue,343000000.0,407000000.0,332000000.0,197000000.0,92000000.0
Revenue Growth,,,,,
Cost of Revenue,261000000.0,319000000.0,227000000.0,81000000.0,26000000.0
Gross Profit,82000000.0,87000000.0,106000000.0,116000000.0,66000000.0
R&D Expenses,22000000.0,29000000.0,26000000.0,17000000.0,10000000.0
SG&A Expense,73000000.0,92000000.0,161000000.0,103000000.0,54000000.0
Operating Expenses,95000000.0,121000000.0,187000000.0,120000000.0,64000000.0
Operating Income,-13000000.0,-34000000.0,-81000000.0,-4000000.0,2000000.0
Interest Expense,,,,,
Earnings before Tax,-134000000.0,9000000.0,-73000000.0,-0000000.0,10000000.0
Income Tax Expense,-0000000.0,9000000.0,6000000.0,1000000.0,0000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-128000000.0,-1000000.0,-77000000.0,-2000000.0,9000000.0
Preferred Dividends,,,,,
Net Income Com,-128000000.0,-1000000.0,-77000000.0,-2000000.0,9000000.0
EPS,-1.29,-0.01,-0.95,-0.05,0.20
EPS Diluted,-1.29,-0.01,-0.95,-0.05,0.20
Weighted Average Shs Out,99000000.0,93000000.0,81000000.0,55000000.0,47000000.0
Weighted Average Shs Out (Dil),99000000.0,93000000.0,81000000.0,55000000.0,51000000.0
Dividend per Share,,,,,
Gross Margin,0.23906705539359,0.21375921375921,0.31927710843373,0.58883248730964,0.71739130434783
EBITDA Margin,0.0029154518950437,-0.044226044226044,-0.20180722891566,0.0050761421319797,0.043478260869565
EBIT Margin,-0.3731778425656,0.01965601965602,-0.21385542168675,-0.0050761421319797,0.097826086956522
Profit Margin,-0.3731778425656,-0.0024570024570025,-0.23192771084337,-0.010152284263959,0.097826086956522
Free Cash Flow margin,,,,,
EBITDA,1000000.0,-18000000.0,-67000000.0,1000000.0,4000000.0
EBIT,-128000000,8000000,-71000000,-1000000,9000000
Consolidated Income,-128000000.0,-1000000.0,-77000000.0,-2000000.0,9000000.0
Earnings Before Tax Margin,-0.39067055393586,0.022113022113022,-0.21987951807229,-0,0.10869565217391
Net Profit Margin,-0.3731778425656,-0.0024570024570025,-0.23192771084337,-0.010152284263959,0.097826086956522
