Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,7289000000.0,9303000000.0,5100000000.0,8399000000.0,8348000000.0,9595000000.0,5901000000.0,27000000.0,9644000.0
Short-term investments,772000000.0,486000000.0,1323000000.0,8000000.0,26000000.0,10000000.0,2075000000.0,626000000.0,1873621000.0
Cash and short-term investments,8061000000.0,9789000000.0,6423000000.0,8407000000.0,8374000000.0,9605000000.0,7976000000.0,653000000.0,1883265000.0
Receivables,5384000000.0,5088000000.0,4758000000.0,4730000000.0,3735000000.0,3854000000.0,4298000000.0,3817000000.0,3373104000.0
Inventories,1605000000.0,1605000000.0,1444000000.0,1719000000.0,1124000000.0,1150000000.0,1091000000.0,872000000.0,836270000.0
Total current assets,16945000000.0,21223000000.0,16187000000.0,16314000000.0,16088000000.0,17848000000.0,15354000000.0,7354000000.0,8218493000.0
Property Plant & Equipment Net,2883000000.0,2803000000.0,2604000000.0,2565000000.0,2485000000.0,2298000000.0,2247000000.0,2144000000.0,2357563000.0
Goodwill and Intangible Assets,36896000000.0,43344000000.0,44313000000.0,32877000000.0,7375000000.0,8167000000.0,8453000000.0,9010000000.0,9888360000.0
Long-term investments,1420000000.0,2090000000.0,1783000000.0,145000000.0,92000000.0,0.0,119000000.0,229000000.0,137360000.0
Tax assets,2662000000.0,1924000000.0,2077000000.0,2369000000.0,556000000.0,949000000.0,669000000.0,1469000000.0,2169740000.0
Total non-current assets,42407000000.0,49563000000.0,49912000000.0,36736000000.0,11459000000.0,11350000000.0,11654000000.0,12167000000.0,12916212000.0
Total assets,59352000000.0,70786000000.0,66099000000.0,53050000000.0,27547000000.0,29198000000.0,27008000000.0,19521000000.0,21134705000.0
Payables,11931000000.0,10226000000.0,9379000000.0,8463000000.0,6954000000.0,6448000000.0,5734000000.0,5881000000.0,356784000.0
Short-term debt,1609000000.0,6015000000.0,25000000.0,2025000000.0,4021000000.0,18000000.0,1042000000.0,16000000.0,0.0
Total current liabilities,17239000000.0,16641000000.0,9781000000.0,10894000000.0,11400000000.0,6879000000.0,6776000000.0,5897000000.0,3761248000.0
Long-term debt,35002000000.0,30953000000.0,36440000000.0,29240000000.0,10565000000.0,14292000000.0,14630000000.0,32000000.0,0.0
Total debt,36611000000.0,36968000000.0,36465000000.0,31265000000.0,14586000000.0,14310000000.0,15672000000.0,48000000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,2852000000.0,2701000000.0,1168000000.0,954000000.0,421000000.0,247000000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,36069000000.0,33443000000.0,43330000000.0,34516000000.0,11195000000.0,14862000000.0,16869000000.0,1692000000.0,1670458000.0
Total liabilities,67798000000.0,65689000000.0,61463000000.0,49105000000.0,25805000000.0,24706000000.0,23645000000.0,7589000000.0,5431706000.0
Other comprehensive income,0.0,2347000000,2826000000,4241000000,3222000000,3351000000,-350000000.0,-25000000.0,288289000.0
Retained earnings (deficit),3368000000.0,5459000000.0,4378000000.0,2248000000.0,535000000.0,1567000000.0,0.0,,
Total shareholders equity,-8446000000.0,5097000000.0,4636000000.0,3945000000.0,1742000000.0,4492000000.0,3363000000.0,11932000000.0,15702999000.0
Investments,2192000000.0,2576000000.0,3106000000.0,153000000.0,118000000.0,10000000.0,2194000000.0,855000000.0,2010981000.0
Net Debt,29322000000.0,27665000000.0,31365000000.0,22866000000.0,6238000000.0,4715000000.0,7696000000.0,-605000000.0,-1883265000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,1989000000.0,2012000000.0,2125854000.0
Other Liabilities,14490000000.0,15605000000.0,8352000000.0,3695000000.0,3210000000.0,2965000000.0,0.0,0.0,3404464000.0
