Date,2019-04-30,2018-04-30,2017-04-30,2016-04-30,2015-12-31,2015-04-30,2014-12-31,2013-12-31
Cash and cash equivalents,32006000.0,51055000.0,30950000.0,21764000.0,53723000.0,2526050.0,3947000.0,9831000.0
Short-term investments,68805000.0,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,100811000.0,51055000.0,30950000.0,21764000.0,53723000.0,2526050.0,3947000.0,9831000.0
Receivables,0.0,0.0,297000.0,356000.0,0.0,1046541.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,115546000.0,59380000.0,34248000.0,24671000.0,54945000.0,3790396.0,4587000.0,9910000.0
Property Plant & Equipment Net,2413000.0,1836000.0,97000.0,74000.0,805000.0,100347.0,180000.0,75000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,6834000.0,2250000.0,1883000.0,63000.0,0.0,,
Total non-current assets,2586000.0,2009000.0,97000.0,74000.0,1846000.0,195000.0,,
Total assets,118132000.0,61389000.0,34345000.0,24745000.0,56791000.0,3890743.0,6644000.0,10105000.0
Payables,2860000.0,1433000.0,1153000.0,1135000.0,1460000.0,685902.0,1024000.0,462000.0
Short-term debt,54000.0,221000.0,0.0,0.0,1455000.0,4435000.0,3063000.0,
Total current liabilities,18052000.0,23216000.0,3018000.0,3249000.0,4271000.0,1839944.0,7093000.0,3950000.0
Long-term debt,0.0,58000.0,0.0,0.0,3154000.0,0.0,2131000.0,0.0
Total debt,54000.0,279000.0,0.0,0.0,4609000.0,3063000.0,,
Deferred revenue,9545000.0,18475000.0,0.0,0.0,29000.0,143000.0,,
Tax Liabilities,0.0,0.0,0.0,0.0,720000.0,0.0,,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,,
Total non-current liabilities,3342000.0,10920000.0,0.0,58608000.0,3210000.0,307000.0,,
Total liabilities,21394000.0,34136000.0,3018000.0,61857000.0,7481000.0,1839944.0,11269000.0,4257000.0
Other comprehensive income,191123000,100011000,89815000,-75000.0,121904000,0.0,,
Retained earnings (deficit),-92476000.0,-71660000.0,-55855000.0,-37252000.0,-72621000.0,-25816224.0,-47775000.0,-34416000.0
Total shareholders equity,96738000.0,27253000.0,31327000.0,-37112000.0,49310000.0,-23554960.0,-44181000.0,-33708000.0
Investments,68805000.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Debt,-31952000.0,-50776000.0,-30950000.0,-21764000.0,-49114000.0,-6768000.0,,
Other Assets,0.0,0.0,0.0,2551000.0,0.0,79000.0,,
Other Liabilities,0.0,0.0,0.0,2114000.0,0.0,1634000.0,425000.0,
