Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,9321000.0,39345000.0,12214000.0,7695000.0,14256000.0,17054000.0,750000.0
Short-term investments,0.0,0.0,0.0,0.0,461000.0,6877000.0,0.0
Cash and short-term investments,9321000.0,39345000.0,12214000.0,7695000.0,14717000.0,23931000.0,750000.0
Receivables,165494000.0,2900000.0,882000.0,1400000.0,1800000.0,630000.0,1078000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,223468000.0,97603000.0,63968000.0,42501000.0,30676000.0,47476000.0,5964000.0
Property Plant & Equipment Net,5134000.0,5408000.0,4022000.0,2004000.0,526000.0,389000.0,213000.0
Goodwill and Intangible Assets,45293000.0,47042000.0,48983000.0,51137000.0,54641000.0,23295000.0,9865000.0
Long-term investments,0.0,0.0,0.0,0.0,492000.0,0.0,0.0
Tax assets,25967000.0,14960000.0,8181000.0,591000.0,12000.0,395000.0,0.0
Total non-current assets,209021000.0,67482000.0,61379000.0,53283000.0,55496000.0,24173000.0,11997000.0
Total assets,432489000.0,165085000.0,125347000.0,95784000.0,86172000.0,71649000.0,17961000.0
Payables,32397000.0,39725000.0,29680000.0,17847000.0,11397000.0,2311000.0,4368000.0
Short-term debt,13000.0,5000.0,126000.0,203000.0,189000.0,187000.0,813000.0
Total current liabilities,162991000.0,42954000.0,35639000.0,19308000.0,14539000.0,11004000.0,8471000.0
Long-term debt,15000000.0,0.0,0.0,7500000.0,0.0,0.0,2481000.0
Total debt,15013000.0,5000.0,126000.0,7703000.0,189000.0,187000.0,3294000.0
Deferred revenue,409000.0,662000.0,430000.0,384000.0,64000.0,882000.0,268000.0
Tax Liabilities,15586000.0,787000.0,2121000.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,41621000.0,14994000.0,-8011000.0,8016000.0,2781000.0,51000.0,3152000.0
Total liabilities,324659000.0,80880000.0,77185000.0,55813000.0,47551000.0,47766000.0,11623000.0
Other comprehensive income,27012000,64887000,46734000,43056000,42307000,27233000,0.0
Retained earnings (deficit),80804000.0,19305000.0,1420000.0,-3093000.0,-3694000.0,-3355000.0,0.0
Total shareholders equity,107830000.0,84205000.0,48162000.0,39971000.0,38621000.0,23883000.0,6335000.0
Investments,0.0,0.0,0.0,0.0,953000.0,6877000.0,0.0
Net Debt,5692000.0,-39340000.0,-12088000.0,8000.0,-14067000.0,-16867000.0,2544000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,4136000.0
Other Liabilities,120047000.0,22932000.0,49557000.0,28489000.0,30231000.0,36711000.0,3290000.0
