Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,208078000.0,69963000.0,62930000.0,81408000.0
Short-term investments,3072000.0,0.0,0.0,0.0
Cash and short-term investments,211150000.0,69963000.0,62930000.0,81408000.0
Receivables,194279000.0,200006000.0,199751000.0,183367000.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,405429000.0,316629000.0,306059000.0,264775000.0
Property Plant & Equipment Net,1839701000.0,1834885000.0,1784066000.0,1845912000.0
Goodwill and Intangible Assets,211151000.0,214814000.0,211059000.0,213199000.0
Long-term investments,3072000.0,15942000.0,22396000.0,23647000.0
Tax assets,391000.0,0.0,0.0,0.0
Total non-current assets,2126999000.0,,,
Total assets,2532428000.0,2394897000.0,2327631000.0,2398536000.0
Payables,253080000.0,241259000.0,210469000.0,211999000.0
Short-term debt,40787000.0,0.0,0.0,0.0
Total current liabilities,312782000.0,241259000.0,210469000.0,211999000.0
Long-term debt,0.0,1901000000.0,1802000000.0,1861000000.0
Total debt,40787000.0,1901090000.0,1831973000.0,1860959000.0
Deferred revenue,18625000.0,18848000.0,17863000.0,18373000.0
Tax Liabilities,290000.0,21940000.0,23055000.0,23761000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,17992000.0,,,
Total liabilities,1825673000.0,2209027000.0,2105159000.0,2137524000.0
Other comprehensive income,1356133000,-230000.0,-10544000.0,-9302000.0
Retained earnings (deficit),-638345000.0,-581470000.0,-532196000.0,-488462000.0
Total shareholders equity,706755000.0,-186924000.0,-149455000.0,-109979000.0
Investments,6144000.0,15942000.0,22396000.0,23647000.0
Net Debt,-167291000.0,,,
Other Assets,0.0,,,
Other Liabilities,1494899000.0,0.0,0.0,0.0
