Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,202498000.0,384567000.0,711225000.0,277077000.0,267281000.0,78256000.0,61022000.0,59199000.0,64500000.0
Short-term investments,0.0,0.0,0.0,21849000.0,75143000.0,74980000.0,0.0,0.0,0.0
Cash and short-term investments,202498000.0,384567000.0,711225000.0,298926000.0,342424000.0,153236000.0,61022000.0,59199000.0,64500000.0
Receivables,215486000.0,212586000.0,89006000.0,58706000.0,120881000.0,75207000.0,59564000.0,46600000.0,30044000.0
Inventories,162087000.0,92376000.0,78709000.0,65004000.0,66712000.0,64212000.0,39835000.0,29307000.0,22418000.0
Total current assets,600237000.0,703244000.0,892945000.0,439140000.0,562325000.0,321496000.0,177267000.0,175569000.0,126860000.0
Property Plant & Equipment Net,1826303000.0,1169155000.0,783313000.0,561196000.0,565755000.0,442116000.0,414218000.0,336788000.0,287595000.0
Goodwill and Intangible Assets,455966000.0,389018000.0,298245000.0,68647000.0,68647000.0,68403000.0,68403000.0,85781000.0,86192000.0
Long-term investments,0.0,1024511000.0,854860000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,2200000.0,0.0,1682000.0,0.0,22295000.0,17737000.0,10108000.0,31902000.0,6707000.0
Total non-current assets,2300603000.0,1604039000.0,1180275000.0,669479000.0,675828000.0,541965000.0,509543000.0,430227000.0,381674000.0
Total assets,2900840000.0,2307283000.0,2073220000.0,1108619000.0,1238153000.0,863461000.0,686810000.0,605796000.0,508534000.0
Payables,216400000.0,148772000.0,70778000.0,49631000.0,85781000.0,37376000.0,37333000.0,36579000.0,12027000.0
Short-term debt,13327000.0,4504000.0,4821000.0,3330000.0,4718000.0,3488000.0,2433000.0,11952000.0,5237000.0
Total current liabilities,261339000.0,213945000.0,109960000.0,83918000.0,146261000.0,64133000.0,80090000.0,70458000.0,32826000.0
Long-term debt,1246428000.0,506732000.0,508417000.0,488375000.0,497579000.0,367963000.0,252992000.0,270425000.0,251932000.0
Total debt,1259755000.0,511236000.0,513238000.0,491705000.0,502297000.0,371451000.0,255425000.0,282377000.0,257169000.0
Deferred revenue,31600000.0,36128000.0,13700000.0,15738000.0,26771000.0,0.0,4855000.0,12521000.0,19589000.0
Tax Liabilities,0.0,1566000.0,0.0,0.0,0.0,1037000.0,20596000.0,75915000.0,53124000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1530003000.0,643965000.0,632507000.0,584641000.0,628144000.0,453232000.0,322279000.0,413404000.0,378144000.0
Total liabilities,1856020000.0,910777000.0,799930000.0,724452000.0,834337000.0,554167000.0,455116000.0,483862000.0,410970000.0
Other comprehensive income,991168000,1121628000,1125182000,178825000,190544000,316794000,162609000,-12361000.0,-5240000.0
Retained earnings (deficit),67854000.0,287992000.0,163173000.0,220974000.0,232551000.0,-4017000.0,82731000.0,30038000.0,-215000.0
Total shareholders equity,1044820000.0,1396506000.0,1273290000.0,384167000.0,403816000.0,309294000.0,231694000.0,121934000.0,97564000.0
Investments,0.0,1024511000.0,854860000.0,21849000.0,75143000.0,74980000.0,0.0,0.0,0.0
Net Debt,1057257000.0,126669000.0,-197987000.0,214628000.0,235016000.0,293195000.0,194403000.0,223178000.0,192669000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40463000.0,9898000.0
Other Liabilities,64678000.0,52867000.0,57463000.0,55893000.0,59932000.0,36802000.0,52747000.0,21927000.0,15562000.0
