Date,2018-12-31,2017-12-31,2016-12-31
Cash and cash equivalents,5018160.0,3056550.0,4299734.0
Short-term investments,309796.0,0.0,0.0
Cash and short-term investments,5327956.0,3056550.0,4299734.0
Receivables,15633520.0,13074138.0,5135097.0
Inventories,0.0,0.0,0.0
Total current assets,22107482.0,17608882.0,10253357.0
Property Plant & Equipment Net,4707112.0,3432569.0,1662634.0
Goodwill and Intangible Assets,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0
Tax assets,87416.0,21371.0,47181.0
Total non-current assets,5660026.0,4175909.0,2813473.0
Total assets,27767508.0,21784791.0,13066830.0
Payables,16231682.0,12738967.0,8758559.0
Short-term debt,1994968.0,230507.0,0.0
Total current liabilities,21341628.0,16573299.0,12054665.0
Long-term debt,0.0,0.0,0.0
Total debt,1994968.0,230507.0,0.0
Deferred revenue,1268451.0,803271.0,441679.0
Tax Liabilities,867610.0,1253245.0,740452.0
Deposit Liabilities,142359.0,442424.0,1177764.0
Total non-current liabilities,0.0,0.0,0.0
Total liabilities,21341628.0,16573299.0,12054665.0
Other comprehensive income,100371.0,439201.0,217812.0
Retained earnings (deficit),806002.0,-740288.0,-4725154.0
Total shareholders equity,6425880.0,5218420.0,1012165.0
Investments,309796.0,0.0,0.0
Net Debt,,,
Other Assets,,,
Other Liabilities,3114978.0,3603825.0,3296106.0
