Date,2017-12,2016-12,2015-12,2014-12,2013-12
Depreciation & Amortization,111000000.0,94000000.0,83000000.0,71000000.0,72000000.0
Stock-based compensation,0000000.0,1000000.0,1000000.0,0000000.0,0000000.0
Operating Cash Flow,-49000000.0,137000000.0,251000000.0,-91000000.0,64000000.0
Capital Expenditure,-110000000.0,-175000000.0,-200000000.0,-54000000.0,-70000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,0,-7000000,-17000000,0,0
Investing Cash flow,-200000000.0,-21000000.0,-172000000.0,-64000000.0,-70000000.0
Issuance (repayment) of debt,-430000000.0,-617000000.0,-708000000.0,-530000000.0,-478000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,17000000.0,117000000.0,-16000000.0,112000000.0,100000000.0
Effect of forex changes on cash,24000000.0,-44000000.0,-19000000.0,000000.0,000000.0
Net cash flow / Change in cash,-207000000.0,190000000.0,43000000.0,-42000000.0,95000000.0
Free Cash Flow,-159000000.0,-38000000.0,51000000.0,-145000000.0,-7000000.0
Net Cash/Marketcap,,,,,
