Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,10997000.0,3718000.0,1093000.0,2671000.0,1453000.0,2301000.0,1243456.0
Short-term investments,180000.0,258000.0,225000.0,80000.0,83000.0,154000.0,21566.0
Cash and short-term investments,11177000.0,3976000.0,1318000.0,2751000.0,1536000.0,2455000.0,1265022.0
Receivables,759000.0,886000.0,730000.0,935000.0,286000.0,475000.0,401522.0
Inventories,1377000.0,1184000.0,888000.0,601000.0,234000.0,0.0,0.0
Total current assets,13313000.0,6046000.0,2936000.0,4287000.0,2056000.0,2930000.0,1666544.0
Property Plant & Equipment Net,733000.0,869000.0,901000.0,749000.0,978000.0,1145000.0,617364.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,776000.0,911000.0,936000.0,790000.0,1025000.0,1186000.0,648909.0
Total assets,14089000.0,6957000.0,3872000.0,5077000.0,3081000.0,4116000.0,2315453.0
Payables,4428000.0,3015000.0,2925000.0,1659000.0,1592000.0,1506000.0,566755.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,5164000.0,3015000.0,2925000.0,1690000.0,1616000.0,1506000.0,566755.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,736000.0,0.0,0.0,31000.0,24000.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,1000.0,7488000.0,4967000.0,6760000.0,2696000.0,2817741.0
Total liabilities,5164000.0,3016000.0,10413000.0,6657000.0,8376000.0,4202000.0,3384496.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-89254000.0,-70958000.0,-54960000.0,-43354000.0,-36058000.0,-20003000.0,-6071922.0
Total shareholders equity,8925000.0,3941000.0,-6541000.0,-1580000.0,-5295000.0,-86000.0,-1069043.0
Investments,180000.0,258000.0,225000.0,80000.0,83000.0,154000.0,21566.0
Net Debt,-11177000.0,-3976000.0,-1318000.0,-2751000.0,-1536000.0,-2455000.0,-1265022.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,736000.0,0.0,0.0,31000.0,24000.0,0.0,0.0
