Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Depreciation & Amortization,717436000.0,692402000.0,665040000.0,659325000.0,679175000.0,644644000.0,548894000.0,491447000.0,381963000.0,347896000.0,258537000.0
Stock-based compensation,73214000.0,42327000.0,38249000.0,32915000.0,28747000.0,22671000.0,17205000.0,13968000.0,11469000.0,10501000.0,8200000.0
Operating Cash Flow,970045000.0,850618000.0,818470000.0,742525000.0,737173000.0,671643000.0,497587000.0,340914000.0,249058000.0,201155000.0,222572000.0
Capital Expenditure,154236000.0,149812000.0,147044000.0,139982000.0,208707000.0,211251000.0,168893000.0,113265000.0,126938000.0,66618000.0,-46135000.0
Acquisitions and disposals,-773957000.0,-451829000.0,-441547000.0,-276835000.0,-609530000.0,-1585222000.0,-686703000.0,-2258655000.0,-379320000.0,-328045000.0,-180798000.0
Investment purchases and sales,-1105945000.0,-952564000.0,-854534000.0,-545689000.0,-450073000.0,0.0,0.0,0.0,-231402000.0,-139726000.0,-8184000.0
Investing Cash flow,-947158000.0,-618347000.0,-605107000.0,-428235000.0,-734521000.0,-1760127000.0,-826522000.0,-2275051000.0,-507888000.0,-425039000.0,-229075000.0
Issuance (repayment) of debt,-944000000.0,-2702000000.0,-630000000.0,-1395795000.0,-190000000.0,-6300000.0,-1306997000.0,-10000000.0,-91000.0,-5123000.0,745889000.0
Issuance (buybacks) of shares,-466982000.0,-795581000.0,-854534000.0,-545689000.0,-450073000.0,-39443000.0,-122112000.0,50773000.0,-225072000.0,-107426000.0,53816000.0
Dividend payments,-83387000.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Financing Cash Flow,-62314000.0,-148537000.0,-294574000.0,-288557000.0,88937000.0,991838000.0,220161000.0,2116412000.0,242047000.0,126821000.0,88978000.0
Effect of forex changes on cash,2247000.0,-9729000.0,-464000.0,0.0,-12993000.0,13977000.0,-2213000.0,1212000.0,-155000.0,0.0,-14000.0
Net cash flow / Change in cash,-37180000.0,74005000.0,-81675000.0,39351000.0,78596000.0,-82669000.0,-110987000.0,185783000.0,-16938000.0,-97063000.0,82461000.0
Free Cash Flow,815809000.0,700806000.0,671426000.0,602543000.0,528466000.0,460392000.0,328694000.0,227649000.0,122120000.0,134537000.0,176437000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.574
