Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,426800000.0,316700000.0,433600000.0,716400000.0,580000000.0,404000000.0,466800000.0,159300000.0,230700000.0,148500000.0
Short-term investments,0.0,0.0,0.0,0.0,1000000.0,16400000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,426800000.0,316700000.0,433600000.0,716400000.0,581000000.0,420400000.0,466800000.0,159300000.0,230700000.0,148500000.0
Receivables,1467900000.0,1481300000.0,1328700000.0,1217900000.0,815700000.0,784700000.0,718500000.0,699800000.0,655600000.0,574200000.0
Inventories,237300000.0,227600000.0,205200000.0,191000000.0,139500000.0,136500000.0,121000000.0,110800000.0,103400000.0,90000000.0
Total current assets,2835400000.0,2682600000.0,2478700000.0,2663000000.0,1692700000.0,1432100000.0,1391800000.0,1084800000.0,1143800000.0,935600000.0
Property Plant & Equipment Net,1784700000.0,1748900000.0,1718600000.0,1747400000.0,786500000.0,707400000.0,630800000.0,578300000.0,586900000.0,500800000.0
Goodwill and Intangible Assets,11271400000.0,11870800000.0,9824900000.0,9551200000.0,4575200000.0,4594800000.0,4569400000.0,4302500000.0,4275400000.0,3239300000.0
Long-term investments,60500000.0,58400000.0,57600000.0,58200000.0,92600000.0,88500000.0,78100000.0,76800000.0,78500000.0,71400000.0
Tax assets,1700000.0,1900000.0,2100000.0,40800000.0,5500000.0,0.0,10900000.0,35300000.0,58400000.0,42800000.0
Total non-current assets,13349900000.0,13885400000.0,11768300000.0,11558700000.0,5609100000.0,5533800000.0,5403200000.0,5051800000.0,5044000000.0,3902200000.0
Total assets,16185300000.0,16568000000.0,14247000000.0,14221700000.0,7301800000.0,6965900000.0,6795000000.0,6136600000.0,6187800000.0,4837800000.0
Payables,634600000.0,663000000.0,508400000.0,497400000.0,282300000.0,304500000.0,236900000.0,257800000.0,257800000.0,183100000.0
Short-term debt,17900000.0,417500000.0,549500000.0,424900000.0,347100000.0,111300000.0,480000000.0,135500000.0,361700000.0,417200000.0
Total current liabilities,1878900000.0,2046100000.0,1827600000.0,1701500000.0,976300000.0,735700000.0,1028500000.0,797400000.0,1120500000.0,1018400000.0
Long-term debt,6041900000.0,6344600000.0,5300000000.0,5992100000.0,2682700000.0,2889100000.0,2175000000.0,2085500000.0,1826700000.0,977200000.0
Total debt,6059800000.0,6762100000.0,5849500000.0,6417000000.0,3029800000.0,3000400000.0,2655000000.0,2221000000.0,2188400000.0,1394400000.0
Deferred revenue,356400000.0,332700000.0,176000000.0,146100000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,124800000.0,64500000.0,61200000.0,83800000.0,32000000.0,24200000.0,24000000.0,35800000.0,13800000.0,577700000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,7260200000.0,7600100000.0,6870800000.0,6317700000.0,2965800000.0,3169500000.0,2498700000.0,2354000000.0,2043700000.0,1713300000.0
Total liabilities,9213900000.0,9738000000.0,8741200000.0,9277300000.0,4481300000.0,4474600000.0,4077600000.0,3633100000.0,3721500000.0,2731700000.0
Other comprehensive income,343000000,929700000,1119000000,996400000,0.0,0.0,0.0,0.0,0.0,61500000.0
Retained earnings (deficit),7079800000.0,6224000000.0,4955800000.0,4223000000.0,3786100000.0,3373500000.0,3588500000.0,3387200000.0,3246600000.0,2927900000.0
Total shareholders equity,6971400000.0,6830000000.0,5505800000.0,4944400000.0,2820500000.0,2491300000.0,2717400000.0,2503500000.0,2466300000.0,2106100000.0
Investments,60500000.0,58400000.0,57600000.0,58200000.0,93600000.0,104900000.0,78100000.0,76800000.0,78500000.0,71400000.0
Net Debt,5633000000.0,6445400000.0,5415900000.0,5700600000.0,2449800000.0,2596400000.0,2188200000.0,2061700000.0,1957700000.0,1245900000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122900000.0
Other Liabilities,74800000.0,91800000.0,42800000.0,1258100000.0,539200000.0,569400000.0,550400000.0,481700000.0,557300000.0,418100000.0
