Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30
Depreciation & Amortization,168779000.0,164061000.0,178325000.0,177483000.0
Stock-based compensation,57677000.0,9102000.0,11828000.0,2265000.0
Operating Cash Flow,427103000.0,210085000.0,297428000.0,159361000.0
Capital Expenditure,145913000.0,-137466000.0,-114756000.0,-112363000.0
Acquisitions and disposals,-0.0,0.0,0.0,0.0
Investment purchases and sales,-19109000.0,0.0,0.0,0.0
Investing Cash flow,-145913000.0,-137466000.0,-114756000.0,-112363000.0
Issuance (repayment) of debt,-36167000.0,669815000.0,-187450000.0,-47313000.0
Issuance (buybacks) of shares,-19109000.0,-1111000.0,-1050000.0,225000.0
Dividend payments,-25000.0,-735518000.0,-25000.0,-25000.0
Financing Cash Flow,-288998000.0,-69629000.0,-188118000.0,-46236000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-7808000.0,2990000.0,-5446000.0,762000.0
Free Cash Flow,281190000.0,72619000.0,182672000.0,46998000.0
Net Cash/Marketcap,0.0,-0.9584,-0.9584,-0.9584
