Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,1303000000.0,1369000000.0,1120000000.0,1711000000.0,2301000000.0,2699000000.0,1369000000.0,1484000000.0,1023000000.0,930000000.0
Short-term investments,222000000.0,198000000.0,260000000.0,100000000.0,93000000.0,150000000.0,49000000.0,87000000.0,75000000.0,190000000.0
Cash and short-term investments,1525000000.0,1567000000.0,1380000000.0,1811000000.0,2394000000.0,2849000000.0,1418000000.0,1761000000.0,1098000000.0,1120000000.0
Receivables,3635000000.0,3311000000.0,2803000000.0,2640000000.0,2744000000.0,2362000000.0,2235000000.0,2252000000.0,1935000000.0,2004000000.0
Inventories,3759000000.0,3166000000.0,2675000000.0,2707000000.0,2866000000.0,2381000000.0,2221000000.0,2141000000.0,1977000000.0,1341000000.0
Total current assets,9818000000.0,8928000000.0,7707000000.0,7947000000.0,9055000000.0,8639000000.0,7167000000.0,7091000000.0,6289000000.0,5003000000.0
Property Plant & Equipment Net,4096000000.0,3927000000.0,3800000000.0,3745000000.0,3686000000.0,3156000000.0,2724000000.0,2288000000.0,2041000000.0,1886000000.0
Goodwill and Intangible Assets,2035000000.0,2055000000.0,812000000.0,810000000.0,822000000.0,818000000.0,814000000.0,566000000.0,589000000.0,592000000.0
Long-term investments,1222000000.0,1156000000.0,946000000.0,975000000.0,981000000.0,0.0,0.0,838000000.0,734000000.0,574000000.0
Tax assets,410000000.0,306000000.0,420000000.0,390000000.0,40000000.0,61000000.0,177000000.0,268000000.0,203000000.0,680000000.0
Total non-current assets,9244000000.0,9147000000.0,7304000000.0,7187000000.0,6721000000.0,6089000000.0,5381000000.0,4577000000.0,4113000000.0,3813000000.0
Total assets,19062000000.0,18075000000.0,15011000000.0,15134000000.0,15776000000.0,14728000000.0,12548000000.0,11668000000.0,10402000000.0,8816000000.0
Payables,2822000000.0,2579000000.0,1854000000.0,1706000000.0,1881000000.0,1557000000.0,1339000000.0,1546000000.0,1362000000.0,957000000.0
Short-term debt,45000000.0,63000000.0,35000000.0,39000000.0,23000000.0,51000000.0,61000000.0,28000000.0,82000000.0,37000000.0
Total current liabilities,6384000000.0,5677000000.0,4325000000.0,3803000000.0,4021000000.0,3368000000.0,3136000000.0,3657000000.0,3260000000.0,2432000000.0
Long-term debt,1597000000.0,1588000000.0,1568000000.0,1576000000.0,1589000000.0,1672000000.0,698000000.0,658000000.0,709000000.0,637000000.0
Total debt,1642000000.0,1651000000.0,1603000000.0,1615000000.0,1612000000.0,1723000000.0,759000000.0,686000000.0,791000000.0,674000000.0
Deferred revenue,498000000.0,500000000.0,468000000.0,403000000.0,401000000.0,285000000.0,215000000.0,208000000.0,182000000.0,128000000.0
Tax Liabilities,97000000.0,77000000.0,59000000.0,135000000.0,70000000.0,99000000.0,173000000.0,282000000.0,202000000.0,94000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2518000000.0,2583000000.0,2233000000.0,2193000000.0,2232000000.0,2202000000.0,1079000000.0,1178000000.0,1254000000.0,2364000000.0
Total liabilities,11714000000.0,10816000000.0,8136000000.0,7728000000.0,8027000000.0,7218000000.0,5945000000.0,6176000000.0,5732000000.0,4796000000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-895000000.0
Retained earnings (deficit),12917000000.0,11464000000.0,11040000000.0,10322000000.0,9545000000.0,8406000000.0,7343000000.0,6038000000.0,4445000000.0,3575000000.0
Total shareholders equity,7348000000.0,7259000000.0,6875000000.0,7406000000.0,7749000000.0,7510000000.0,6603000000.0,5492000000.0,4670000000.0,3773000000.0
Investments,1444000000.0,1354000000.0,1206000000.0,1075000000.0,1074000000.0,150000000.0,49000000.0,925000000.0,809000000.0,764000000.0
Net Debt,339000000.0,282000000.0,483000000.0,-96000000.0,-689000000.0,-976000000.0,-610000000.0,-798000000.0,-232000000.0,-446000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538000000.0
Other Liabilities,2812000000.0,2556000000.0,1578000000.0,1732000000.0,1774000000.0,1648000000.0,1730000000.0,1341000000.0,1218000000.0,1438000000.0
