Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,64946000.0,43524000.0,27531000.0,24606000.0,24411000.0,477655000.0,22315000.0
Short-term investments,154400000.0,312694000.0,132348000.0,85996000.0,1057613000.0,,
Cash and short-term investments,219346000.0,356218000.0,159879000.0,110602000.0,1082024000.0,,
Receivables,36881000.0,29752000.0,21632000.0,16637000.0,15810000.0,10006000.0,4894000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,256227000.0,385970000.0,181511000.0,127239000.0,1097834000.0,,
Property Plant & Equipment Net,7629000.0,6979000.0,8119000.0,9021000.0,5841000.0,4411000.0,3626000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,2410085000.0,0.0,0.0,0.0,0.0,,
Tax assets,0.0,0.0,0.0,0.0,0.0,18346000.0,0.0
Total non-current assets,2893744000.0,2288398000.0,1701487000.0,1341860000.0,83627000.0,,
Total assets,3149971000.0,2674368000.0,1882998000.0,1469099000.0,1181461000.0,853970000.0,283332000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,223664000.0,248591000.0,100000000.0,0.0,0.0,,
Total current liabilities,519131000.0,508263000.0,319616000.0,201045000.0,156948000.0,,
Long-term debt,223664000.0,248591000.0,100000000.0,0.0,0.0,,
Total debt,447328000.0,497182000.0,200000000.0,0.0,0.0,0.0,0.0
Deferred revenue,295467000.0,259672000.0,219616000.0,201045000.0,156948000.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,396306000.0,376227000.0,242587000.0,87964000.0,37092000.0,,
Total liabilities,784254000.0,733932000.0,539225000.0,349858000.0,225723000.0,131829000.0,64209000.0
Other comprehensive income,1110800000,1127137000,918296000,904221000,893285000,-1447000.0,2414000.0
Retained earnings (deficit),1282438000.0,815075000.0,436335000.0,213729000.0,56398000.0,-32099000.0,-97512000.0
Total shareholders equity,2365717000.0,1940436000.0,1343773000.0,1119241000.0,955738000.0,722141000.0,219123000.0
Investments,2564485000.0,312694000.0,132348000.0,85996000.0,1057613000.0,332555000.0,247414000.0
Net Debt,382382000.0,453658000.0,172469000.0,-24606000.0,-24411000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,0.0,0.0,0.0,60849000.0,31683000.0,,
