Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30
Cash and cash equivalents,68855000.0,103311000.0,60347000.0,41199000.0
Short-term investments,0.0,19921000.0,0.0,0.0
Cash and short-term investments,68855000.0,123232000.0,60347000.0,41199000.0
Receivables,0.0,0.0,8853000.0,9297000.0
Inventories,21337000.0,15658000.0,15114000.0,12154000.0
Total current assets,157841000.0,197917000.0,145839000.0,105167000.0
Property Plant & Equipment Net,1273585000.0,1250829000.0,1192448000.0,1153350000.0
Goodwill and Intangible Assets,9532000.0,11341000.0,11724000.0,12107000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,117418000.0,106026000.0,0.0,0.0
Total non-current assets,1294076000.0,1274471000.0,1211810000.0,1178063000.0
Total assets,1451917000.0,1472388000.0,1357649000.0,1283230000.0
Payables,49930000.0,54307000.0,44738000.0,52959000.0
Short-term debt,165900000.0,155170000.0,140466000.0,109901000.0
Total current liabilities,256706000.0,251381000.0,218213000.0,191849000.0
Long-term debt,677423000.0,760177000.0,803874000.0,803115000.0
Total debt,843323000.0,915347000.0,944340000.0,913016000.0
Deferred revenue,12100000.0,0.0,17189000.0,16876000.0
Tax Liabilities,9186000.0,6981000.0,56436000.0,35921000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,769343000.0,846540000.0,917212000.0,902230000.0
Total liabilities,1026049000.0,1097921000.0,1135425000.0,1094079000.0
Other comprehensive income,238504000,234683000,0.0,0.0
Retained earnings (deficit),187364000.0,139784000.0,107768000.0,74940000.0
Total shareholders equity,425868000.0,374467000.0,222224000.0,189151000.0
Investments,0.0,19921000.0,0.0,0.0
Net Debt,774468000.0,812036000.0,883993000.0,871817000.0
Other Assets,0.0,0.0,61525000.0,42517000.0
Other Liabilities,0.0,0.0,33009000.0,28989000.0
