Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,63152966.7149,73836759.3712,213318646.5083,251433215.2211,147582822.0859,121507583.2509,6857601.0263
Short-term investments,14471780.0289,15114873.0351,14398848.0922,7015868.1251,11330642.5573,0.0,0.0
Cash and short-term investments,77624746.7438,88951632.4063,227717494.6005,258449083.3462,158913464.6432,121507583.2509,6857601.0263
Receivables,9435311.1433,12290810.1572,18075449.964,560468.3408,12018889.2477,10306956.8084,33900577.2931
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,87060057.8871,111399939.5405,245792944.5644,263763056.5398,202841943.8166,149996043.5213,52889833.2264
Property Plant & Equipment Net,14065846.5991,15946493.3495,7766018.7185,6808504.0826,6631417.5008,5969831.8497,6110006.4144
Goodwill and Intangible Assets,49886251.809,56380441.3543,31963282.9374,40832999.5378,541491.7662,556709.5285,357440.6671
Long-term investments,28875108.5384,53328748.4885,13141684.6652,9482206.1316,2699870.8428,979063.6334,876042.3348
Tax assets,0.0,0.0,0.0,0.0,6474652.8899,2666172.1068,1256414.3682
Total non-current assets,93342836.4689,153799425.6348,53255579.5536,57373440.1479,10217791.411,7982855.2588,7941308.5311
Total assets,180402894.356,265199365.1753,299048524.1181,321136496.6877,213059735.2276,157978898.7801,60831141.7575
Payables,0.0,0.0,0.0,16330.3035,0.0,0.0,1366260.4233
Short-term debt,0.0,0.0,0.0,0.0,0.0,2110451.698,0.0
Total current liabilities,14427496.3821,26592654.1717,30161987.041,24313973.1937,25488537.2942,19546158.9186,45111449.6472
Long-term debt,607235.89,4199667.4728,6403455.7235,7229702.6652,7134969.3252,4997197.4942,1900577.2931
Total debt,607235.89,4199667.4728,6403455.7235,7229702.6652,7134969.3252,7107649.1922,1900577.2931
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1376266.2808,1356862.1524,3448812.095,2253119.7042,1493380.691,742993.7356,14488454.1373
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1727930.5355,7143288.9964,8549172.0662,9295794.1766,7134969.3252,4997197.4942,16139833.2264
Total liabilities,16155426.9175,33735943.1681,38711159.1073,33609767.3702,32623506.6193,24543356.4128,61251282.8736
Other comprehensive income,19932850.9407,17540961.3059,24850827.9338,13786473.5788,3654665.8056,1729640.6198,2563822.9634
Retained earnings (deficit),-189496960.9262,-129647974.607,-77513030.9575,-51665845.0162,-1835647.4007,-27764424.6621,-44014271.9692
Total shareholders equity,161592619.3922,213085550.1814,246152771.7783,272356031.4281,180436228.6083,133435542.3673,-420141.1161
Investments,43346888.5673,68443621.5236,27540532.7574,16498074.2567,14030513.4001,979063.6334,876042.3348
Net Debt,-77085263.8151,,,,,,
Other Assets,391942.1129,,,,,,
Other Liabilities,14427496.3821,26592654.1717,30161987.041,24297642.8902,25488537.2942,17435707.2206,43745189.2239
