Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30
Cash and cash equivalents,26907000.0,622850000.0,643541000.0,486727000.0,222874000.0,155584000.0,201694000.0,35426000.0,9052000.0,18205000.0
Short-term investments,227513000.0,180305000.0,264470000.0,265447000.0,163361000.0,214778000.0,185607000.0,164159000.0,,
Cash and short-term investments,254420000.0,803155000.0,908011000.0,752174000.0,386235000.0,370362000.0,387301000.0,199585000.0,,
Receivables,188384000.0,26729000.0,20781000.0,26201000.0,20268000.0,13863000.0,9763000.0,7872000.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,442804000.0,829884000.0,928792000.0,778375000.0,406503000.0,384225000.0,397064000.0,207457000.0,,
Property Plant & Equipment Net,33171000.0,21454000.0,16659000.0,13995000.0,8551000.0,6707000.0,6418000.0,4408000.0,3153000.0,621000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,1106078000.0,905159000.0,804803000.0,657119000.0,513701000.0,372074000.0,257269000.0,201034000.0,,
Tax assets,38721000.0,17957000.0,34341000.0,39171000.0,32955000.0,25245000.0,23555000.0,15095000.0,9719000.0,6153000.0
Total non-current assets,10777434000.0,8709620000.0,7572888000.0,6822979000.0,5417216000.0,4018774000.0,2693707000.0,2179388000.0,,
Total assets,11220238000.0,9539504000.0,8501680000.0,7601354000.0,5823719000.0,4402999000.0,3090771000.0,2386845000.0,1940087000.0,1421081000.0
Payables,99626000.0,80336000.0,52179000.0,51980000.0,43855000.0,29180000.0,23264000.0,16180000.0,7104000.0,2960000.0
Short-term debt,0.0,54552000.0,54463000.0,58066000.0,5155000.0,5155000.0,5155000.0,5155000.0,,
Total current liabilities,100710000.0,136023000.0,107507000.0,110926000.0,49789000.0,34628000.0,29541000.0,21335000.0,,
Long-term debt,168929000.0,457000000.0,640000000.0,727000000.0,753000000.0,910000000.0,590417000.0,422000000.0,,
Total debt,168929000.0,511552000.0,694463000.0,785066000.0,758155000.0,915155000.0,595572000.0,427155000.0,442655000.0,318154000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1084000.0,1135000.0,865000.0,880000.0,779000.0,293000.0,1122000.0,0.0,0.0,0.0
Deposit Liabilities,8983173000.0,7985350000.0,6899507000.0,6044051000.0,4451917000.0,3041536000.0,2091999000.0,1615088000.0,1340325000.0,968180000.0
Total non-current liabilities,183688000.0,462826000.0,645446000.0,731795000.0,755354000.0,913038000.0,592521000.0,424437000.0,,
Total liabilities,10147188000.0,8578991000.0,7667433000.0,6917764000.0,5290193000.0,4032221000.0,2822509000.0,2180225000.0,1792321000.0,1291273000.0
Other comprehensive income,246198000,289120000,313863000,305434000,276926000,197530000,151103000,123575000,-971000.0,4043000.0
Retained earnings (deficit),826170000.0,671348000.0,519246000.0,384815000.0,265833000.0,183460000.0,127813000.0,88357000.0,60152000.0,39882000.0
Total shareholders equity,1073050000.0,960513000.0,834247000.0,683590000.0,533526000.0,370778000.0,268262000.0,206620000.0,147766000.0,129808000.0
Investments,1333591000.0,1085464000.0,1069273000.0,922566000.0,677062000.0,586852000.0,442876000.0,365193000.0,1887111000.0,1371108000.0
Net Debt,142022000.0,-111298000.0,50922000.0,298339000.0,535281000.0,759571000.0,393878000.0,391729000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,9862790000.0,7980142000.0,6914480000.0,6075043000.0,4485050000.0,3084555000.0,2200447000.0,1734453000.0,,
