Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,9140000.0,11651000.0,15003000.0,6646000.0,1249000.0,5978000.0
Short-term investments,13862000.0,11686000.0,0.0,30287000.0,0.0,0.0
Cash and short-term investments,23002000.0,23337000.0,15003000.0,36933000.0,1249000.0,5978000.0
Receivables,0.0,0.0,0.0,0.0,111000.0,3426000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,23360000.0,13393000.0,15276000.0,37271000.0,1636000.0,9804000.0
Property Plant & Equipment Net,11916000.0,4152000.0,5455000.0,7660000.0,9681000.0,11714000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,12420000.0,4607000.0,5630000.0,8066000.0,11707000.0,12280000.0
Total assets,35780000.0,18000000.0,20906000.0,45337000.0,13343000.0,22084000.0
Payables,4450000.0,1511000.0,1445000.0,1209000.0,1447000.0,3412000.0
Short-term debt,2326000.0,6687000.0,5992000.0,0.0,8770000.0,3604000.0
Total current liabilities,11287000.0,10457000.0,9819000.0,6880000.0,13355000.0,11533000.0
Long-term debt,18000.0,0.0,6550000.0,0.0,13291000.0,9711000.0
Total debt,2344000.0,6687000.0,12542000.0,0.0,22061000.0,13315000.0
Deferred revenue,0.0,0.0,0.0,0.0,170000.0,1125000.0
Tax Liabilities,1128000.0,1006000.0,943000.0,1582000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1323000.0,495000.0,6602000.0,45000.0,13389000.0,10074000.0
Total liabilities,17070000.0,10952000.0,16421000.0,18835000.0,26744000.0,21607000.0
Other comprehensive income,279946000,232922000,201252000,193438000,0.0,0.0
Retained earnings (deficit),-261232000.0,-225874000.0,-196769000.0,-166891000.0,-138464000.0,-124223000.0
Total shareholders equity,18710000.0,7048000.0,4485000.0,26502000.0,-13401000.0,477000.0
Investments,13862000.0,11686000.0,0.0,30287000.0,0.0,0.0
Net Debt,-6796000.0,-4964000.0,-2461000.0,-6646000.0,20812000.0,7337000.0
Other Assets,0.0,0.0,0.0,0.0,276000.0,400000.0
Other Liabilities,4460000.0,0.0,0.0,11910000.0,3138000.0,4517000.0
