Date,2018-09-30,2017-09-30,2016-09-30,2016-09-24,2015-12-31,2015-09-26,2014-12-31
Cash and cash equivalents,22451000.0,20028000.0,1486000.0,256239.0,256239.0,4060000.0,1123278.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,22451000.0,20028000.0,1486000.0,256239.0,256239.0,4060000.0,1123278.0
Receivables,14302000.0,20469000.0,16446000.0,0.0,0.0,38374000.0,0.0
Inventories,5210000.0,5011000.0,7684000.0,0.0,0.0,8298000.0,0.0
Total current assets,58552000.0,63200000.0,44740000.0,318828.0,318828.0,62130000.0,1140888.0
Property Plant & Equipment Net,45707000.0,43485000.0,49231000.0,0.0,0.0,75786000.0,0.0
Goodwill and Intangible Assets,51541000.0,56316000.0,94899000.0,0.0,0.0,48582000.0,0.0
Long-term investments,0.0,0.0,0.0,80009479.0,80009479.0,0.0,80005240.0
Tax assets,2768000.0,1570000.0,0.0,,0.0,,0.0
Total non-current assets,149360000.0,155823000.0,145130000.0,,80010979.0,,80155081.0
Total assets,207912000.0,219023000.0,189870000.0,80329807.0,80329807.0,239940000.0,81295969.0
Payables,14400000.0,20407000.0,13662000.0,2645838.0,2645838.0,21931000.0,85729.0
Short-term debt,474000.0,7369000.0,10292000.0,0.0,0.0,0.0,65.0
Total current liabilities,52341000.0,61220000.0,58805000.0,2645838.0,2645838.0,64138000.0,85794.0
Long-term debt,131225000.0,115396000.0,402492000.0,0.0,0.0,422195000.0,0.0
Total debt,131699000.0,122765000.0,412784000.0,,0.0,,65.0
Deferred revenue,9194000.0,7209000.0,21875000.0,,0.0,,0.0
Tax Liabilities,2047000.0,3134000.0,4665000.0,,0.0,,0.0
Deposit Liabilities,3719000.0,4346000.0,0.0,,0.0,,0.0
Total non-current liabilities,160274000.0,142440000.0,427136000.0,,2800000.0,,2800000.0
Total liabilities,220379000.0,221352000.0,485941000.0,5445838.0,75329806.0,516780000.0,76295964.0
Other comprehensive income,328452000,323429000,33105000.0,,8667435,,5141268
Retained earnings (deficit),-399501000.0,-378905000.0,-329791000.0,-3667735.0,-3667735.0,-269914000.0,-141529.0
Total shareholders equity,-12467000.0,-2329000.0,-296071000.0,5000001.0,5000001.0,-276840000.0,5000005.0
Investments,0.0,0.0,0.0,80009479.0,80009479.0,972000.0,80005240.0
Net Debt,109248000.0,102737000.0,411298000.0,,-256239.0,,-1123213.0
Other Assets,0.0,0.0,19124000.0,164429.0,0.0,,0.0
Other Liabilities,7764000.0,17692000.0,34851000.0,0.0,69883968.0,42207000.0,73410170.0
