Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,285237000.0,191671000.0,177140000.0,103978000.0,184496000.0,163549000.0,118249000.0,45893000.0,182455000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,285237000.0,191671000.0,177140000.0,103978000.0,184496000.0,163549000.0,118249000.0,45893000.0,182455000.0
Receivables,215894000.0,214338000.0,246452000.0,199191000.0,187138000.0,172314000.0,152240000.0,141621000.0,123933000.0
Inventories,497596000.0,533049000.0,476673000.0,433451000.0,384857000.0,394461000.0,383359000.0,325806000.0,283978000.0
Total current assets,1022764000.0,985778000.0,932572000.0,760459000.0,785570000.0,773624000.0,687705000.0,518843000.0,595230000.0
Property Plant & Equipment Net,476949000.0,487224000.0,565792000.0,568702000.0,402666000.0,368128000.0,360985000.0,265924000.0,266456000.0
Goodwill and Intangible Assets,78179000.0,76010000.0,70499000.0,70980000.0,31913000.0,32006000.0,32100000.0,21070000.0,21070000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,7952000.0,8211000.0,9064000.0,8840000.0,908000.0,20311000.0,760000.0,2000.0,0.0
Total non-current assets,670587000.0,595470000.0,674621000.0,678738000.0,463036000.0,446861000.0,416481000.0,308941000.0,307601000.0
Total assets,1693351000.0,1581248000.0,1607193000.0,1439197000.0,1248606000.0,1220485000.0,1104186000.0,827784000.0,902831000.0
Payables,222930000.0,210587000.0,233562000.0,194010000.0,159029000.0,150693000.0,139636000.0,133528000.0,117900000.0
Short-term debt,69772000.0,63509000.0,55786000.0,42339000.0,40078000.0,33286000.0,33076000.0,0.0,
Total current liabilities,384992000.0,369825000.0,381561000.0,312864000.0,258650000.0,255190000.0,239017000.0,227573000.0,
Long-term debt,440544000.0,439428000.0,438312000.0,437629000.0,344589000.0,301415000.0,301613000.0,275000000.0,
Total debt,510316000.0,502937000.0,494098000.0,479968000.0,384667000.0,334701000.0,334689000.0,275000000.0,219560000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1700000.0,1850000.0,2083000.0,2224000.0,878000.0,300000.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,479995000.0,497550000.0,475644000.0,463165000.0,362839000.0,333373000.0,334303000.0,502447000.0,
Total liabilities,992021000.0,908658000.0,932644000.0,859193000.0,713936000.0,728097000.0,651705000.0,730020000.0,620212000.0
Other comprehensive income,394436000,389745000,389571000,381431000,384355000,402739000,396593000,-121229000.0,-120845000.0
Retained earnings (deficit),356698000.0,330056000.0,361243000.0,281150000.0,242896000.0,190714000.0,110705000.0,-38231000.0,-79727000.0
Total shareholders equity,701330000.0,672590000.0,674549000.0,580004000.0,534670000.0,492388000.0,452481000.0,97764000.0,282619000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,225079000.0,311266000.0,316958000.0,375990000.0,200171000.0,171152000.0,216440000.0,229107000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523000.0,4864000.0
Other Liabilities,127034000.0,41283000.0,75439000.0,83164000.0,92447000.0,139534000.0,78385000.0,94045000.0,
