Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,131201000.0,166972000.0,133930000.0,221861000.0,39814000.0,210596000.0,4304000.0,6396003.0
Short-term investments,0.0,0.0,155348000.0,74731000.0,423746000.0,0.0,0.0,0.0
Cash and short-term investments,131201000.0,166972000.0,289278000.0,296592000.0,463560000.0,210596000.0,4304000.0,6396003.0
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036391.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,133287000.0,171505000.0,295887000.0,306485000.0,473382000.0,217400000.0,4837000.0,7496954.0
Property Plant & Equipment Net,335000.0,518000.0,3281000.0,3466000.0,1555000.0,27000.0,42000.0,73308.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,95298000.0,0.0,0.0,0.0,0.0
Tax assets,0.0,3529000.0,0.0,23113000.0,50000.0,0.0,0.0,0.0
Total non-current assets,3878000.0,4071000.0,3743000.0,122366000.0,6404000.0,282000.0,42000.0,231353.0
Total assets,137165000.0,175576000.0,299630000.0,428851000.0,479786000.0,217682000.0,4879000.0,7728307.0
Payables,5869000.0,7551000.0,12032000.0,12018000.0,8707000.0,3810000.0,1391000.0,851149.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,11040000.0,0.0
Total current liabilities,13206000.0,12535000.0,65918000.0,37505000.0,19831000.0,6295000.0,14410000.0,3338779.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,11040000.0,0.0
Deferred revenue,0.0,0.0,6646000.0,6667000.0,3206000.0,0.0,0.0,0.0
Tax Liabilities,13983000.0,16881000.0,4128000.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,3529000.0,203330000.0,229512000.0,210885000.0,0.0,0.0,106876406.0
Total liabilities,13206000.0,137535000.0,394248000.0,368904000.0,351249000.0,47962000.0,14410000.0,110215185.0
Other comprehensive income,545585000,522759000,504517000,465924000,428390000,169689000,0.0,0.0
Retained earnings (deficit),-421667000.0,-484754000.0,-598959000.0,-405539000.0,-299822000.0,0.0,-126471000.0,-105488329.0
Total shareholders equity,123959000.0,38041000.0,-94618000.0,59947000.0,128537000.0,169720000.0,-123470000.0,-102486878.0
Investments,0.0,0.0,155348000.0,170029000.0,423746000.0,0.0,0.0,0.0
Net Debt,-131201000.0,-166972000.0,-133930000.0,-221861000.0,-39814000.0,-210596000.0,6736000.0,-6396003.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,533000.0,64560.0
Other Liabilities,0.0,121471000.0,125000000.0,101887000.0,120533000.0,41667000.0,1979000.0,2487630.0
