Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29,2010-01-30
Cash and cash equivalents,582410000.0,888482000.0,814092000.0,1278180000.0,1210977000.0,965750000.0,751953000.0,784902000.0,1847074000.0,1105428000.0
Short-term investments,0.0,952790000.0,854268000.0,1015865000.0,1328804000.0,1019934000.0,1167037000.0,1461596000.0,1082956000.0,691289000.0
Cash and short-term investments,582410000.0,1841272000.0,1668360000.0,2294045000.0,2539781000.0,1985684000.0,1918990000.0,2246498000.0,2930030000.0,1796717000.0
Receivables,493122000.0,280395000.0,335384000.0,323300000.0,420955000.0,453496000.0,330238000.0,407263000.0,459406000.0,356796000.0
Inventories,276005000.0,170039000.0,171969000.0,210017000.0,308162000.0,347861000.0,250420000.0,354119000.0,245448000.0,241541000.0
Total current assets,1395258000.0,2363955000.0,2280330000.0,2918626000.0,3344040000.0,2839220000.0,2585346000.0,3078961000.0,3712647000.0,2465545000.0
Property Plant & Equipment Net,318978000.0,202222000.0,243397000.0,299540000.0,340639000.0,356165000.0,387027000.0,383801000.0,358440000.0,342497000.0
Goodwill and Intangible Assets,8055187000.0,1993310000.0,2006984000.0,2047955000.0,2060643000.0,2078980000.0,2121793000.0,2173496000.0,2129464000.0,2176763000.0
Long-term investments,75079000.0,0.0,4615000.0,0.0,0.0,0.0,16769000.0,23215000.0,26226000.0,34281000.0
Tax assets,12460000.0,20633000.0,26608000.0,34505000.0,17228000.0,11506000.0,8416000.0,10669000.0,10818000.0,7964000.0
Total non-current assets,8621494000.0,2344332000.0,2368320000.0,2523501000.0,2540347000.0,2611790000.0,2676418000.0,2688658000.0,2625510000.0,2705395000.0
Total assets,10016752000.0,4708287000.0,4648650000.0,5442127000.0,5884387000.0,5451010000.0,5261764000.0,5767619000.0,6338157000.0,5170940000.0
Payables,185362000.0,145236000.0,143484000.0,180372000.0,282899000.0,316389000.0,286552000.0,304695000.0,332007000.0,277405000.0
Short-term debt,0.0,28488000.0,21905000.0,0.0,0.0,0.0,0.0,0.0,511000.0,1940000.0
Total current liabilities,636796000.0,421142000.0,496416000.0,1225785000.0,637376000.0,651306000.0,607888000.0,589554000.0,640686000.0,566610000.0
Long-term debt,1732699000.0,34060000.0,14949000.0,0.0,0.0,0.0,0.0,0.0,0.0,511000.0
Total debt,1732699000.0,62548000.0,36854000.0,0.0,0.0,0.0,0.0,0.0,511000.0,2451000.0
Deferred revenue,142378000.0,61237000.0,68124000.0,55722000.0,68120000.0,61747000.0,60150000.0,59959000.0,76161000.0,59396000.0
Tax Liabilities,47079000.0,23252000.0,23793000.0,14500000.0,17400000.0,51682000.0,79031000.0,96294000.0,102612000.0,19992000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2014325000.0,179792000.0,139532000.0,76219000.0,100922000.0,123794000.0,169281000.0,164047000.0,175602000.0,186351000.0
Total liabilities,2710342000.0,566874000.0,620999000.0,1302004000.0,738298000.0,775100000.0,777169000.0,753601000.0,816288000.0,752961000.0
Other comprehensive income,6188598000,2733292000,3016775000,3028921000,3099548000,2941650000,2945643000,3683117000,4805588000,4607844000
Retained earnings (deficit),1116495000.0,1409452000.0,1009841000.0,1110982000.0,2045203000.0,1732658000.0,1536787000.0,1328963000.0,713872000.0,-190257000.0
Total shareholders equity,7306410000.0,4141413000.0,4027651000.0,4140123000.0,5146089000.0,4675910000.0,4484595000.0,5014018000.0,5521869000.0,4417979000.0
Investments,75079000.0,952790000.0,858883000.0,1015865000.0,1328804000.0,1019934000.0,1183806000.0,1484811000.0,1109182000.0,725570000.0
Net Debt,1150289000.0,-825934000.0,-777238000.0,-1278180000.0,-1210977000.0,-965750000.0,-751953000.0,-784902000.0,-1846563000.0,-1102977000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,59221000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
