Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,30284000.0,46156000.0,118799000.0,57686000.0,108787000.0,148989000.0,397198000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,
Cash and short-term investments,30284000.0,46156000.0,118799000.0,57686000.0,108787000.0,148989000.0,
Receivables,0.0,0.0,0.0,0.0,1100000.0,6863000.0,6586000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,30284000.0,46156000.0,118799000.0,57686000.0,109887000.0,155852000.0,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0,505713000.0
Goodwill and Intangible Assets,120300000.0,120279000.0,120279000.0,120655000.0,120655000.0,120655000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,8971197000.0,8562612000.0,7988411000.0,6750100000.0,6117464000.0,4068292000.0,
Total assets,9001481000.0,8608768000.0,8107210000.0,6807786000.0,6227351000.0,4224144000.0,921458000.0
Payables,219229000.0,222867000.0,177206000.0,154751000.0,149706000.0,103397000.0,16294000.0
Short-term debt,250000000.0,140000000.0,0.0,0.0,207000000.0,375000000.0,
Total current liabilities,469229000.0,362867000.0,177206000.0,154751000.0,356706000.0,478397000.0,
Long-term debt,0.0,48859000.0,49828000.0,50752000.0,51644000.0,375000000.0,
Total debt,250000000.0,188859000.0,49828000.0,50752000.0,258644000.0,750000000.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,48859000.0,49828000.0,50752000.0,51644000.0,375000000.0,
Total liabilities,3749516000.0,3459139000.0,3914274000.0,3548441000.0,2777250000.0,1289200000.0,16294000.0
Other comprehensive income,5732826000,5600646000,4568992000,3554240000,3618384000,2998417000,0.0
Retained earnings (deficit),-491214000.0,-453953000.0,-378578000.0,-296865000.0,-170162000.0,-63479000.0,-10278000.0
Total shareholders equity,5251965000.0,5149629000.0,4192936000.0,3259345000.0,3450101000.0,2934944000.0,904674000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,219716000.0,142703000.0,-68971000.0,-6934000.0,149857000.0,601011000.0,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,
Other Liabilities,3280287000.0,3047413000.0,3687240000.0,3342938000.0,2368900000.0,435803000.0,
