Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,887346000.0,1479508000.0,5323725000.0,1053158000.0,7104496000.0,4700022000.0,3606140000.0,609108000.0,640672000.0,105844000.0
Short-term investments,1181471000.0,501165000.0,35616000.0,557911000.0,2131745000.0,5039382000.0,3631637000.0,1431745000.0,2299705000.0,2033492000.0
Cash and short-term investments,2068817000.0,1980673000.0,5359341000.0,1611069000.0,9236241000.0,9739404000.0,7237777000.0,2040853000.0,2940377000.0,2139336000.0
Receivables,639855000.0,653948000.0,753129000.0,864028000.0,920103000.0,902416000.0,842905000.0,778443000.0,771898000.0,779871000.0
Inventories,290733000.0,321008000.0,464835000.0,390328000.0,493754000.0,512707000.0,623720000.0,707151000.0,487575000.0,295950000.0
Total current assets,3289205000.0,3285023000.0,8283054000.0,3543243000.0,12577734000.0,12313446000.0,9059153000.0,3747823000.0,4573393000.0,3475952000.0
Property Plant & Equipment Net,1928180000.0,2183661000.0,2557382000.0,2924180000.0,3773539000.0,4097711000.0,4402360000.0,3169891000.0,3232348000.0,3042262000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,118992000.0,113460000.0,324371000.0,327250000.0,327250000.0,133652000.0,106172000.0,109327000.0,224517000.0,311717000.0
Tax assets,132585000.0,113443000.0,137807000.0,133229000.0,25667000.0,129864000.0,99854000.0,73014000.0,216899000.0,139708000.0
Total non-current assets,27297807000.0,26488743000.0,19808793000.0,19343467000.0,9529728000.0,8062182000.0,8320455000.0,7722408000.0,5058760000.0,4819391000.0
Total assets,30587012000.0,29773766000.0,28091847000.0,22886710000.0,22107462000.0,20375628000.0,17379608000.0,11470231000.0,9632153000.0,8295343000.0
Payables,233753000.0,393305000.0,505986000.0,470226000.0,165324000.0,281932000.0,298722000.0,225556000.0,161767000.0,520278000.0
Short-term debt,1341993000.0,1068524000.0,937580000.0,1534000000.0,681467000.0,1034893000.0,537701000.0,35645000.0,1030895000.0,26518000.0
Total current liabilities,4776132000.0,4828004000.0,4527985000.0,5162940000.0,4112525000.0,4551649000.0,3924467000.0,3220511000.0,4499301000.0,3287281000.0
Long-term debt,13810784000.0,15134441000.0,15541320000.0,12221925000.0,13782313000.0,12615991000.0,11350399000.0,7458134000.0,5484041000.0,6470046000.0
Total debt,15152777000.0,16202965000.0,16478900000.0,13755925000.0,14463780000.0,13650884000.0,11888100000.0,7493779000.0,6514936000.0,6496564000.0
Deferred revenue,655312000.0,709074000.0,772831000.0,869659000.0,891373000.0,843386000.0,857280000.0,832390000.0,803768000.0,1132807000.0
Tax Liabilities,385394000.0,393916000.0,357370000.0,335933000.0,207675000.0,151353000.0,346651000.0,266703000.0,0.0,312775000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,16756623000.0,17624466000.0,18598335000.0,14691740000.0,15941305000.0,14826974000.0,13383513000.0,8668723000.0,6266295000.0,7099750000.0
Total liabilities,21991324000.0,22836352000.0,23454728000.0,20137923000.0,20094453000.0,19398548000.0,17342741000.0,11890601000.0,10766082000.0,10387031000.0
Other comprehensive income,3381477000,3298872000,3282030000,1212903000,1111716000,1021149000,873873000,706930000,604724000,5614000.0
Retained earnings (deficit),5212790000.0,3635380000.0,1352040000.0,1471084000.0,723992000.0,-220701000.0,-1028193000.0,-1211990000.0,-1834619000.0,-2760589000.0
Total shareholders equity,8595688000.0,6937414000.0,4637119000.0,2748787000.0,2013009000.0,977080000.0,36867000.0,-420370000.0,-1133929000.0,-2092171000.0
Investments,1300463000.0,614625000.0,359987000.0,885161000.0,2458995000.0,5173034000.0,3737809000.0,1541072000.0,2524222000.0,2345209000.0
Net Debt,14265431000.0,14723457000.0,11155175000.0,12702767000.0,7359284000.0,8950862000.0,8281960000.0,6884671000.0,5874264000.0,4357228000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260795000.0
Other Liabilities,458569000.0,383882000.0,328408000.0,283243000.0,40623000.0,19925000.0,34761000.0,1367000.0,486000.0,2740485000.0
