Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,42542000.0,52019000.0,59353000.0,116253000.0,108768000.0,25857000.0,30986000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,,
Cash and short-term investments,42542000.0,52019000.0,59353000.0,116253000.0,108768000.0,,
Receivables,0.0,30866000.0,19056000.0,29297000.0,0.0,61121000.0,60221000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,42542000.0,82885000.0,78409000.0,145550000.0,108768000.0,,
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,4789705000.0,4724829000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,417786000.0,436418000.0,443471000.0,0.0,0.0,,
Tax assets,0.0,0.0,306000.0,0.0,0.0,0.0,0.0
Total non-current assets,4318746000.0,4368522000.0,5029057000.0,5333934000.0,3419235000.0,,
Total assets,4361288000.0,4451407000.0,5107466000.0,5479484000.0,3528003000.0,3002658000.0,3093961000.0
Payables,253862000.0,264998000.0,309178000.0,365604000.0,194014000.0,151011000.0,159717000.0
Short-term debt,286002000.0,154460000.0,306165000.0,278750000.0,413750000.0,,
Total current liabilities,539864000.0,419458000.0,615343000.0,644354000.0,607764000.0,,
Long-term debt,983269000.0,1157082000.0,1618080000.0,1799786000.0,413750000.0,,
Total debt,1269271000.0,1311542000.0,1924245000.0,2078536000.0,827500000.0,918614000.0,926159000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,983269000.0,1157082000.0,1618080000.0,1799786000.0,413750000.0,,
Total liabilities,3361578000.0,3352003000.0,4014023000.0,4263490000.0,2738952000.0,1118133000.0,1139105000.0
Other comprehensive income,1450215000,1443059000,1435214000,1428502000,720921000,0.0,0.0
Retained earnings (deficit),-456924000.0,-350594000.0,-346706000.0,-214243000.0,68114000.0,0.0,
Total shareholders equity,999710000.0,1099404000.0,1093443000.0,1215994000.0,789051000.0,1565169000.0,1953875000.0
Investments,417786000.0,436418000.0,443471000.0,0.0,0.0,3554000.0,3775000.0
Net Debt,1226729000.0,1259523000.0,1864892000.0,1962283000.0,718732000.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,1838445000.0,1775463000.0,1780600000.0,1819350000.0,1717438000.0,,
