Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,958712000.0,751368000.0,509055000.0,859616000.0,218807000.0,80480000.0,104087000.0,17966000.0,5584000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,958712000.0,751368000.0,509055000.0,859616000.0,218807000.0,80480000.0,104087000.0,17966000.0,5584000.0
Receivables,464730000.0,367351000.0,305725000.0,210437000.0,73915000.0,15958000.0,3463000.0,2372000.0,575000.0
Inventories,50751000.0,61655000.0,174788000.0,18376000.0,16865000.0,8701000.0,5245000.0,1195000.0,306000.0
Total current assets,1548426000.0,1230305000.0,1046282000.0,1106147000.0,326225000.0,110765000.0,116918000.0,25046000.0,7368000.0
Property Plant & Equipment Net,20101000.0,20405000.0,23484000.0,14020000.0,7241000.0,3780000.0,3725000.0,3245000.0,2107000.0
Goodwill and Intangible Assets,2551667000.0,2875831000.0,3219014000.0,319811000.0,66000000.0,131094000.0,68892000.0,35602000.0,39990000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,3148000.0,3470000.0,911000.0,2278000.0,18761000.0,26947000.0,9419000.0,-9561000.0,0.0
Total non-current assets,2597945000.0,2935787000.0,3245777000.0,1960800000.0,808399000.0,141831000.0,77066000.0,76032000.0,154317000.0
Total assets,4146371000.0,4166092000.0,4292059000.0,3066947000.0,1134624000.0,252596000.0,193984000.0,101078000.0,161685000.0
Payables,30284000.0,34681000.0,52479000.0,16590000.0,21011000.0,9921000.0,5986000.0,8170000.0,2514000.0
Short-term debt,0.0,10625000.0,7750000.0,4000000.0,48334000.0,150000000.0,11935000.0,3604000.0,14220000.0
Total current liabilities,761904000.0,757106000.0,605852000.0,357552000.0,219392000.0,43310000.0,36935000.0,23981000.0,25312000.0
Long-term debt,332199000.0,314384000.0,298002000.0,857440000.0,297169000.0,110762000.0,36866000.0,15834000.0,10395000.0
Total debt,332199000.0,325009000.0,305752000.0,861440000.0,345503000.0,260762000.0,48801000.0,19438000.0,24615000.0
Deferred revenue,4901000.0,6885000.0,3321000.0,1447000.0,1261000.0,1330000.0,2230000.0,3281000.0,5968000.0
Tax Liabilities,26306000.0,23404000.0,17747000.0,9812000.0,1400000.0,491000.0,442000.0,0.0,24798000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2330310000.0,2417888000.0,2422428000.0,1396250000.0,375028000.0,258368000.0,51071000.0,31185000.0,39317000.0
Total liabilities,3092214000.0,3174994000.0,3028280000.0,1753802000.0,594420000.0,301678000.0,88006000.0,55166000.0,64629000.0
Other comprehensive income,2370381000,2244394000,2114870000,1996967000,1265273000,410430000,417455000,270015000,-2230000.0
Retained earnings (deficit),-1314718000.0,-1252329000.0,-848021000.0,-681187000.0,-720719000.0,-457116000.0,-308111000.0,-220317000.0,-107052000.0
Total shareholders equity,1054157000.0,991098000.0,1263779000.0,1313145000.0,540204000.0,-49082000.0,105978000.0,45912000.0,97056000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-626513000.0,-426359000.0,-203303000.0,1824000.0,126696000.0,180282000.0,-55286000.0,1472000.0,19031000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8578000.0
