Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,498572000.0,416768000.0,284491000.0,224640000.0,164396000.0,305514000.0,204625000.0,0.0,216746000.0,396830000.0
Short-term investments,115061000.0,3499519000.0,2609380000.0,1982523000.0,1520237000.0,1370696000.0,939590000.0,0.0,,
Cash and short-term investments,613633000.0,3916287000.0,2893871000.0,2207163000.0,1684633000.0,1676210000.0,1144215000.0,0.0,,
Receivables,1400000.0,15093935000.0,13189527000.0,11112854000.0,8410795000.0,6810681000.0,5715363000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,615033000.0,19010222000.0,16083398000.0,13320017000.0,10095428000.0,8486891000.0,6859578000.0,0.0,,
Property Plant & Equipment Net,119474000.0,118719000.0,119833000.0,118535000.0,113818000.0,120174000.0,107910000.0,0.0,114372000.0,125883000.0
Goodwill and Intangible Assets,299160000.0,300748000.0,302894000.0,305316000.0,25913000.0,27374000.0,29763000.0,0.0,39291000.0,43121000.0
Long-term investments,318519000.0,235577000.0,116425000.0,90931000.0,39067000.0,170608000.0,62836000.0,0.0,,
Tax assets,31990000.0,5780000.0,95194000.0,86352000.0,62686000.0,79374000.0,51757000.0,0.0,79860000.0,68957000.0
Total non-current assets,22494453000.0,1318863000.0,1117402000.0,955072000.0,505070000.0,820204000.0,763059000.0,0.0,,
Total assets,23109486000.0,20329085000.0,17200800000.0,14275089000.0,10600498000.0,9307095000.0,7622637000.0,0.0,6193883000.0,5753279000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,491000000.0,390000000.0,80000000.0,150000000.0,40437000.0,41858000.0,0.0,0.0,,
Total current liabilities,491484000.0,391038000.0,81038000.0,151038000.0,40437000.0,41858000.0,0.0,0.0,,
Long-term debt,0.0,0.0,0.0,0.0,210094000.0,312190000.0,195000000.0,0.0,,
Total debt,491000000.0,390000000.0,80000000.0,150000000.0,250531000.0,354048000.0,195000000.0,0.0,225407000.0,355059000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,484000.0,1038000.0,1038000.0,1038000.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,19177400000.0,16972532000.0,14549863000.0,12030624000.0,8931043000.0,7838205000.0,6455177000.0,0.0,5338441000.0,4722102000.0
Total non-current liabilities,31990000.0,5780000.0,95194000.0,86352000.0,272780000.0,391564000.0,246757000.0,0.0,,
Total liabilities,20495752000.0,18099385000.0,15309271000.0,12683587000.0,9599570000.0,8451844000.0,6863021000.0,0.0,5591709000.0,5177554000.0
Other comprehensive income,1364641000,1384369000,1373778000,1306594000,898827000,938146000,925852000,0.0,-9422000.0,5405000.0
Retained earnings (deficit),1282705000.0,848466000.0,522436000.0,262638000.0,85453000.0,-61358000.0,-174471000.0,0.0,-258800000.0,-241724000.0
Total shareholders equity,2613734000.0,2229700000.0,1891529000.0,1591502000.0,1000928000.0,855251000.0,759616000.0,0.0,602174000.0,575725000.0
Investments,433580000.0,3735096000.0,2725805000.0,2073454000.0,1559304000.0,1541304000.0,1002426000.0,0.0,5439818000.0,4877173000.0
Net Debt,-7572000.0,-26768000.0,-204491000.0,-74640000.0,86135000.0,48534000.0,-9625000.0,0.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,19972278000.0,17702567000.0,15133039000.0,12446197000.0,9286353000.0,8018422000.0,6616264000.0,0.0,,
