Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,213394000.0,0.0,180133000.0,65105000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,213394000.0,0.0,180133000.0,65105000.0
Receivables,481495000.0,0.0,257368000.0,285336000.0
Inventories,457219000.0,0.0,175230000.0,234965000.0
Total current assets,1286644000.0,0.0,631141000.0,604602000.0
Property Plant & Equipment Net,544146000.0,0.0,233372000.0,318822000.0
Goodwill and Intangible Assets,2081195000.0,0.0,827795000.0,79515000.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,373159000.0,0.0,73379000.0,0.0
Total non-current assets,3066092000.0,0.0,1191877000.0,409491000.0
Total assets,4352736000.0,0.0,1823018000.0,1014093000.0
Payables,514440000.0,0.0,58952000.0,69929000.0
Short-term debt,21449000.0,0.0,17719000.0,59686000.0
Total current liabilities,553850000.0,0.0,321324000.0,239148000.0
Long-term debt,2630598000.0,0.0,813545000.0,952633000.0
Total debt,2652047000.0,0.0,831264000.0,1012319000.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,7206000.0,0.0,0.0,4908000.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,2902523000.0,0.0,877720000.0,961818000.0
Total liabilities,3847986000.0,0.0,1199044000.0,1200966000.0
Other comprehensive income,533302000,0.0,-7856000.0,-15844000.0
Retained earnings (deficit),-20920000.0,0.0,98192000.0,-181974000.0
Total shareholders equity,504750000.0,0.0,623974000.0,-195143000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,2438653000.0,0.0,651131000.0,947214000.0
Other Assets,0.0,0.0,18410000.0,19196000.0
Other Liabilities,391613000.0,0.0,244653000.0,109533000.0
