Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,336984000.0,221521000.0,36377000.0,32599000.0,39991000.0,34803000.0,42688000.0,88907000.0,9509000.0
Short-term investments,24947000.0,0.0,0.0,23976000.0,24268000.0,21055000.0,10460000.0,0.0,0.0
Cash and short-term investments,361931000.0,221521000.0,36377000.0,56575000.0,64259000.0,55858000.0,53148000.0,88907000.0,9509000.0
Receivables,27263000.0,28085000.0,18696000.0,17019000.0,15141000.0,12385000.0,7787000.0,3937000.0,2726000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,474127000.0,262378000.0,63812000.0,92620000.0,97520000.0,81944000.0,80745000.0,104679000.0,17938000.0
Property Plant & Equipment Net,70859000.0,53292000.0,23645000.0,77635000.0,51264000.0,18657000.0,12079000.0,3883000.0,1677000.0
Goodwill and Intangible Assets,1199004000.0,1098797000.0,181782000.0,3156000.0,3900000.0,4645000.0,2771000.0,1970000.0,1560000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,40837000.0,50723000.0,15211000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1333900000.0,1204884000.0,231705000.0,80791000.0,57018000.0,23699000.0,15484000.0,6719000.0,4663000.0
Total assets,1808027000.0,1467262000.0,295517000.0,173411000.0,154538000.0,105643000.0,96229000.0,111398000.0,22601000.0
Payables,20083000.0,18933000.0,11544000.0,10525000.0,5490000.0,6838000.0,6489000.0,5266000.0,3177000.0
Short-term debt,13750000.0,13750000.0,2838000.0,1500000.0,0.0,0.0,0.0,0.0,7267000.0
Total current liabilities,201237000.0,171041000.0,67648000.0,113944000.0,110845000.0,103616000.0,71334000.0,46594000.0,36316000.0
Long-term debt,244971000.0,258312000.0,47000000.0,56134000.0,58854000.0,14918000.0,14869000.0,14820000.0,16463000.0
Total debt,258721000.0,272062000.0,49838000.0,57634000.0,58854000.0,14918000.0,14869000.0,14820000.0,23730000.0
Deferred revenue,61417000.0,62371000.0,18828000.0,86014000.0,87579000.0,80438000.0,55331000.0,34786000.0,23261000.0
Tax Liabilities,2356000.0,1548000.0,2228000.0,0.0,0.0,0.0,163000.0,158000.0,154000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,266125000.0,269830000.0,65256000.0,61848000.0,65867000.0,20517000.0,19576000.0,18968000.0,20042000.0
Total liabilities,495086000.0,473916000.0,132904000.0,175792000.0,176712000.0,124133000.0,90910000.0,65562000.0,56358000.0
Other comprehensive income,1333518000,1112815000,-1721000.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-18797000.0,-121764000.0,0.0,-254174000.0,-264417000.0,-252343000.0,-219354000.0,-166460000.0,-117423000.0
Total shareholders equity,1312941000.0,993346000.0,153131000.0,-2381000.0,-22174000.0,-18490000.0,5319000.0,45836000.0,-33757000.0
Investments,24947000.0,0.0,0.0,23976000.0,24268000.0,21055000.0,10460000.0,0.0,0.0
Net Debt,-78263000.0,50541000.0,13461000.0,1059000.0,-5405000.0,-40940000.0,-38279000.0,-74087000.0,14221000.0
Other Assets,0.0,0.0,8739000.0,19026000.0,18120000.0,13701000.0,19810000.0,11835000.0,5703000.0
Other Liabilities,27724000.0,33045000.0,53266000.0,101919000.0,105355000.0,96778000.0,64845000.0,41328000.0,25872000.0
