Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,162000.0,624000.0,428000.0,740000.0,263000.0,220000.0,1501000.0,451000.0,5764000.0,8024000.0
Short-term investments,41255000.0,0.0,0.0,3613000.0,1834000.0,863000.0,3657000.0,1355000.0,0.0,0.0
Cash and short-term investments,162000.0,624000.0,428000.0,740000.0,263000.0,220000.0,1501000.0,451000.0,5764000.0,8024000.0
Receivables,60004000.0,98337000.0,101218000.0,78471000.0,59391000.0,78387000.0,90621000.0,117568000.0,156938000.0,175185000.0
Inventories,166392000.0,132591000.0,136340000.0,109123000.0,49363000.0,39315000.0,41555000.0,41990000.0,0.0,0.0
Total current assets,281220000.0,248540000.0,258463000.0,201370000.0,122368000.0,129426000.0,145975000.0,178447000.0,173856000.0,193224000.0
Property Plant & Equipment Net,49606000.0,55146000.0,62061000.0,64308000.0,52911000.0,57738000.0,62468000.0,57113000.0,42315000.0,24683000.0
Goodwill and Intangible Assets,293514000.0,309531000.0,325548000.0,341588000.0,164261000.0,174309000.0,184473000.0,205415000.0,61285000.0,28866000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,3613000.0,0.0,2545000.0,2099000.0,231000.0,2440000.0,2036000.0
Total non-current assets,357608000.0,380473000.0,403376000.0,420764000.0,232962000.0,251103000.0,264236000.0,276065000.0,114570000.0,60766000.0
Total assets,638828000.0,629013000.0,661839000.0,622134000.0,355330000.0,380529000.0,410211000.0,454512000.0,288426000.0,253990000.0
Payables,57408000.0,66015000.0,93999000.0,40084000.0,29424000.0,31757000.0,30063000.0,50353000.0,75724000.0,112995000.0
Short-term debt,9466000.0,6960000.0,21023000.0,17557000.0,24837000.0,24837000.0,23274000.0,18587000.0,6667000.0,0.0
Total current liabilities,104878000.0,113977000.0,148442000.0,96977000.0,87497000.0,81735000.0,80999000.0,107324000.0,119287000.0,147322000.0
Long-term debt,151133000.0,165614000.0,193621000.0,216125000.0,23563000.0,64487000.0,116377000.0,144759000.0,31369000.0,1100000.0
Total debt,160599000.0,172574000.0,214644000.0,233682000.0,48400000.0,89324000.0,139651000.0,163346000.0,38036000.0,1100000.0
Deferred revenue,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,169615000.0,185037000.0,223493000.0,251262000.0,25197000.0,66617000.0,118427000.0,146375000.0,45363000.0,5358000.0
Total liabilities,310433000.0,335918000.0,406645000.0,392825000.0,149841000.0,193726000.0,245876000.0,454250000.0,164650000.0,152680000.0
Other comprehensive income,26632000,24470000,22876000,21637000,20348000,19139000,18193000,0.0,0.0,0.0
Retained earnings (deficit),301073000.0,267902000.0,231733000.0,207478000.0,184873000.0,167598000.0,146614000.0,126961000.0,107824000.0,85332000.0
Total shareholders equity,328395000.0,293095000.0,255194000.0,229309000.0,205489000.0,186803000.0,164335000.0,262000.0,123776000.0,101310000.0
Investments,41255000.0,0.0,0.0,3613000.0,1834000.0,863000.0,3657000.0,1355000.0,0.0,0.0
Net Debt,160437000.0,171950000.0,214216000.0,232942000.0,48137000.0,89104000.0,138150000.0,162895000.0,32272000.0,-6924000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11154000.0,10015000.0
Other Liabilities,35940000.0,36904000.0,34710000.0,44586000.0,37147000.0,45374000.0,46450000.0,200551000.0,36896000.0,34327000.0
