Date,2019-03-31,2018-03-31,2017-03-31,2016-03-31,2015-03-31
Cash and cash equivalents,38600.0,3937490.0,3222361.0,2480.0,46000.0
Short-term investments,9461918.0,4744328.0,0.0,0.0,0.0
Cash and short-term investments,9500518.0,8681818.0,3222361.0,2480.0,46000.0
Receivables,1727645.0,1877824.0,740823.0,1599193.0,726000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,11849395.0,11793067.0,4053597.0,1868470.0,888000.0
Property Plant & Equipment Net,377701.0,1060376.0,32824.0,52888.0,65000.0
Goodwill and Intangible Assets,927.0,1369.0,812.0,1135.0,837.0
Long-term investments,0.0,75547.0,72563.0,77545.0,101000.0
Tax assets,0.0,0.0,0.0,0.0,
Total non-current assets,464730.0,1224631.0,158938.0,142456.0,
Total assets,12314125.0,13017698.0,4212535.0,2010926.0,1068000.0
Payables,73803.0,117655.0,106443.0,287518.0,27000.0
Short-term debt,80276.0,0.0,0.0,16672.0,0.0
Total current liabilities,2930110.0,2024205.0,1190962.0,557316.0,1318000.0
Long-term debt,66897.0,0.0,0.0,0.0,0.0
Total debt,147173.0,0.0,0.0,16672.0,
Deferred revenue,0.0,0.0,0.0,0.0,
Tax Liabilities,1794570.0,1670273.0,830606.0,188167.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,
Total non-current liabilities,66897.0,0.0,0.0,0.0,
Total liabilities,2997007.0,2024205.0,1190962.0,557316.0,1318000.0
Other comprehensive income,-377581.0,-168541.0,-149617.0,-3609.0,
Retained earnings (deficit),663695.0,1876235.0,2051252.0,337281.0,-250000.0
Total shareholders equity,9806883.0,11072283.0,3021573.0,1453610.0,-250000.0
Investments,9461918.0,4819875.0,72563.0,77545.0,-102981.0
Net Debt,-8681818.0,,,,
Other Assets,1233425.0,,,,
Other Liabilities,2776031.0,1906550.0,1084519.0,253126.0,1291000.0
