Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,86899000.0,26588000.0,67212000.0,112801000.0,96729000.0,9722000.0,9722000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,86899000.0,26588000.0,67212000.0,112801000.0,96729000.0,9722000.0,9722000.0
Receivables,22527000.0,6569000.0,3082000.0,4249000.0,5198000.0,6111000.0,6111000.0
Inventories,24085000.0,20896000.0,18484000.0,20602000.0,20174000.0,21533000.0,21533000.0
Total current assets,136123000.0,55565000.0,100005000.0,139125000.0,123883000.0,38250000.0,38250000.0
Property Plant & Equipment Net,2536000.0,4763000.0,2986000.0,1404000.0,555000.0,254000.0,254000.0
Goodwill and Intangible Assets,29002000.0,31310000.0,11064000.0,53000.0,14392000.0,14485000.0,14485000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,3467000.0,3743000.0,60000.0,0.0,0.0,0.0,0.0
Total non-current assets,32236000.0,36648000.0,14278000.0,1680000.0,15195000.0,14916000.0,14916000.0
Total assets,168359000.0,92213000.0,114283000.0,140805000.0,139078000.0,53166000.0,53166000.0
Payables,13184000.0,5811000.0,3555000.0,4069000.0,2589000.0,4768000.0,4768000.0
Short-term debt,6866000.0,24639000.0,0.0,0.0,3757000.0,0.0,0.0
Total current liabilities,64141000.0,50347000.0,27521000.0,20516000.0,20732000.0,13741000.0,13741000.0
Long-term debt,27883000.0,25000000.0,0.0,0.0,21671000.0,15092000.0,15092000.0
Total debt,34749000.0,49639000.0,0.0,0.0,25428000.0,15092000.0,15092000.0
Deferred revenue,9936000.0,300000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1076000.0,966000.0,732000.0,732000.0,732000.0,0.0,0.0
Deposit Liabilities,0.0,5423000.0,6559000.0,9488000.0,8614000.0,4908000.0,4908000.0
Total non-current liabilities,27915000.0,25040000.0,121000.0,0.0,21671000.0,15642000.0,15642000.0
Total liabilities,101481000.0,64590000.0,30666000.0,21934000.0,43439000.0,29383000.0,29383000.0
Other comprehensive income,428689000,306899000,298873000,293967000,229535000,0.0,0.0
Retained earnings (deficit),-362097000.0,-279470000.0,-215442000.0,-175276000.0,-134046000.0,-128235000.0,-128235000.0
Total shareholders equity,66878000.0,27623000.0,83617000.0,118871000.0,95639000.0,-126673000.0,-126673000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-52150000.0,23051000.0,-67212000.0,-112801000.0,-71301000.0,5370000.0,5370000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,884000.0,884000.0
Other Liabilities,9425000.0,0.0,3024000.0,1418000.0,1036000.0,8973000.0,8973000.0
