Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,8000000.0,5000000.0,6000000.0,4000000.0,12000000.0,108000000.0,1800000.0,4600000.0
Short-term investments,9000000.0,69000000.0,71000000.0,44000000.0,72000000.0,0.0,0.0,0.0
Cash and short-term investments,17000000.0,5000000.0,6000000.0,4000000.0,12000000.0,108000000.0,1800000.0,4600000.0
Receivables,290000000.0,277000000.0,249000000.0,245000000.0,254000000.0,334000000.0,135400000.0,141400000.0
Inventories,50000000.0,40000000.0,41000000.0,53000000.0,63000000.0,83000000.0,21400000.0,27500000.0
Total current assets,449000000.0,416000000.0,396000000.0,381000000.0,438000000.0,549000000.0,199400000.0,184900000.0
Property Plant & Equipment Net,10871000000.0,10355000000.0,10143000000.0,10131000000.0,9582000000.0,8990000000.0,2263300000.0,1890600000.0
Goodwill and Intangible Assets,761000000.0,463000000.0,306000000.0,333000000.0,1425000000.0,1451000000.0,166800000.0,176400000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,198000000.0,0.0,0.0
Tax assets,0.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,11995000000.0,11177000000.0,10816000000.0,10857000000.0,11399000000.0,10683000000.0,2451900000.0,2092400000.0
Total assets,12444000000.0,11593000000.0,11212000000.0,11238000000.0,11837000000.0,11232000000.0,2651300000.0,2277300000.0
Payables,288000000.0,263000000.0,181000000.0,248000000.0,275000000.0,440000000.0,200200000.0,170500000.0
Short-term debt,500000000.0,450000000.0,0.0,236000000.0,253000000.0,204000000.0,0.0,0.0
Total current liabilities,1615000000.0,1279000000.0,362000000.0,615000000.0,671000000.0,720000000.0,393600000.0,290800000.0
Long-term debt,3129000000.0,2595000000.0,2993000000.0,2683000000.0,1928000000.0,2279000000.0,698400000.0,598100000.0
Total debt,3629000000.0,3045000000.0,2993000000.0,2919000000.0,2181000000.0,2483000000.0,698400000.0,598100000.0
Deferred revenue,48000000.0,35000000.0,34000000.0,17000000.0,18000000.0,0.0,37700000.0,40800000.0
Tax Liabilities,31000000.0,32000000.0,30000000.0,30000000.0,23000000.0,28000000.0,12900000.0,8500000.0
Deposit Liabilities,38000000.0,34000000.0,31000000.0,0.0,0.0,0.0,1800000.0,1900000.0
Total non-current liabilities,3188000000.0,2639000000.0,3037000000.0,2711000000.0,1964000000.0,2331000000.0,820600000.0,703600000.0
Total liabilities,4803000000.0,3918000000.0,3399000000.0,3719000000.0,3045000000.0,3051000000.0,1214200000.0,994400000.0
Other comprehensive income,7641000000,7675000000,7813000000,7519000000,8792000000,0.0,-45000000.0,-30000000.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,0.0,,,
Total shareholders equity,7641000000.0,7675000000.0,7813000000.0,7519000000.0,8792000000.0,8148000000.0,1416800000.0,1265300000.0
Investments,9000000.0,69000000.0,71000000.0,44000000.0,72000000.0,198000000.0,0.0,0.0
Net Debt,3621000000.0,3040000000.0,2987000000.0,2915000000.0,2169000000.0,2375000000.0,696600000.0,593500000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,24000000.0,40800000.0,11400000.0
Other Liabilities,0.0,0.0,0.0,393000000.0,410000000.0,76000000.0,193400000.0,120300000.0
