Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,130779000.0,431102000.0,505027000.0,293279000.0,324047000.0,93054000.0,110010000.0,56654000.0,86346000.0
Short-term investments,1225000.0,12985000.0,2707000.0,61746000.0,206062000.0,0.0,,,
Cash and short-term investments,132004000.0,444087000.0,507734000.0,355025000.0,530109000.0,93054000.0,,,
Receivables,0.0,0.0,0.0,0.0,0.0,4713000.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,132004000.0,444087000.0,507734000.0,355025000.0,530109000.0,97767000.0,,,
Property Plant & Equipment Net,167866000.0,147835000.0,89898000.0,93015000.0,88902000.0,72735000.0,70581000.0,60422000.0,62053000.0
Goodwill and Intangible Assets,766839000.0,664702000.0,272496000.0,275000000.0,241912000.0,37852000.0,31993000.0,13886000.0,14453000.0
Long-term investments,28755000.0,243528000.0,336341000.0,141994000.0,170889000.0,65646000.0,,,
Tax assets,13180000.0,9763000.0,9631000.0,5892000.0,2235000.0,4834000.0,0.0,0.0,0.0
Total non-current assets,9717961000.0,8240376000.0,5345067000.0,4699975000.0,3602530000.0,2066217000.0,,,
Total assets,9849965000.0,8684463000.0,5852801000.0,5055000000.0,4132639000.0,2163984000.0,1740060000.0,1254377000.0,1098216000.0
Payables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,137316000.0,136911000.0,107249000.0,68295000.0,69410000.0,4460000.0,,,
Total current liabilities,137316000.0,136911000.0,107249000.0,68295000.0,69410000.0,4460000.0,,,
Long-term debt,290000000.0,530667000.0,460746000.0,288325000.0,229405000.0,0.0,,,
Total debt,427316000.0,667578000.0,567995000.0,356620000.0,298815000.0,4460000.0,219265000.0,132624000.0,90194000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,7737794000.0,6632822000.0,4577109000.0,4028279000.0,3249598000.0,1710319000.0,1390740000.0,1030484000.0,927543000.0
Total non-current liabilities,306485000.0,546372000.0,471337000.0,300608000.0,241018000.0,5709000.0,,,
Total liabilities,8243532000.0,7348445000.0,5180436000.0,4451629000.0,3591788000.0,1930212000.0,1615550000.0,1168380000.0,1022172000.0
Other comprehensive income,1317616000,1151990000,555325000,530107000,500547000,222116000,2578000.0,2162000.0,866000.0
Retained earnings (deficit),296816000.0,184232000.0,117951000.0,70698000.0,37731000.0,12663000.0,33290000.0,24594000.0,16984000.0
Total shareholders equity,1606433000.0,1336018000.0,672365000.0,603371000.0,540851000.0,233772000.0,124510000.0,85997000.0,76044000.0
Investments,29980000.0,256513000.0,339048000.0,203740000.0,376951000.0,65646000.0,1488718000.0,1078749000.0,908353000.0
Net Debt,296537000.0,236476000.0,62968000.0,63341000.0,-25232000.0,-88594000.0,,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,,,
Other Liabilities,7799731000.0,6665162000.0,4601850000.0,4082726000.0,3281360000.0,1920043000.0,,,
