Date,2018-03,2017-03,2016-03,2015-03,2014-03
Cash and cash equivalents,380000000.0,97000000.0,104000000.0,104000000.0,204000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,247000000.0,207000000.0,249000000.0,259000000.0,297000000.0
Inventories,130000000.0,125000000.0,143000000.0,147000000.0,137000000.0
Total current assets,2331000000.0,2606000000.0,2679000000.0,2593000000.0,2677000000.0
Property Plant & Equipment Net,2068000000.0,2254000000.0,2283000000.0,2157000000.0,2269000000.0
Goodwill and Intangible Assets,25000000,26000000,37000000,94000000,75000000
Long-term investments,126000000.0,210000000.0,195000000.0,216000000.0,263000000.0
Tax assets,000000.0,1000000.0,2000000.0,18000000.0,12000000.0
Total non-current assets,1626000000.0,1408000000.0,1380000000.0,1184000000.0,1192000000.0
Total assets,3165000000.0,3114000000.0,3272000000.0,3231000000.0,3398000000.0
Payables,101000000.0,98000000.0,97000000.0,84000000.0,90000000.0
Short-term debt,57000000.0,131000000.0,63000000.0,19000000.0,14000000.0
Total current liabilities,363000000.0,416000000.0,393000000.0,435000000.0,458000000.0
Long-term debt,1430000000.0,1151000000.0,1078000000.0,846000000.0,827000000.0
Total debt,1430000000.0,1151000000.0,1078000000.0,846000000.0,827000000.0
Deferred revenue,16000000.0,20000000.0,24000000.0,37000000.0,31000000.0
Tax Liabilities,115000000.0,155000000.0,172000000.0,166000000.0,170000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,1626000000.0,1408000000.0,1380000000.0,1184000000.0,1192000000.0
Total liabilities,1989000000.0,1825000000.0,1773000000.0,1619000000.0,1650000000.0
Other comprehensive income,-286000000.0,-328000000.0,-290000000.0,-270000000.0,-157000000.0
Retained earnings (deficit),794000000.0,992000000.0,1172000000.0,1284000000.0,1245000000.0
Total shareholders equity,1176000000.0,1289000000.0,1499000000.0,1612000000.0,1748000000.0
Investments,126000000.0,210000000.0,195000000.0,216000000.0,263000000.0
Net Debt,1107000000,1185000000,1037000000,761000000,637000000
Other Assets,141000000,154000000,207000000,184000000,99000000
Other Liabilities,46000000,36000000,79000000,122000000,237000000
