Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-11-30,2011-12-31
Cash and cash equivalents,133526000.0,141762000.0,194035000.0,184020000.0,211440000.0,213491000.0,49618000.0,81905000.0
Short-term investments,95531000.0,90076000.0,138950000.0,118923000.0,92258000.0,123135000.0,56367000.0,51752000.0
Cash and short-term investments,229057000.0,231838000.0,332985000.0,302943000.0,303698000.0,336626000.0,105985000.0,133657000.0
Receivables,676877000.0,820776000.0,744860000.0,831589000.0,937656000.0,18850000.0,546310000.0,484934000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,496467000.0,566178000.0,574674000.0,609712000.0,715761000.0,770799000.0,676355000.0,611026000.0
Property Plant & Equipment Net,123940000.0,152195000.0,165270000.0,191678000.0,237196000.0,231603000.0,209971000.0,208396000.0
Goodwill and Intangible Assets,366191000.0,383248000.0,372568000.0,350267000.0,462549000.0,590516000.0,262254000.0,290789000.0
Long-term investments,891000.0,1810000.0,1140000.0,769000.0,28562000.0,5707000.0,36240000.0,24575000.0
Tax assets,177620000.0,172649000.0,154753000.0,122778000.0,165750000.0,192901000.0,103011000.0,82222000.0
Total non-current assets,716886000.0,764127000.0,802944000.0,768704000.0,942140000.0,1071381000.0,587416000.0,613575000.0
Total assets,1213353000.0,1330305000.0,1377618000.0,1378416000.0,1657901000.0,1842180000.0,1263771000.0,1224601000.0
Payables,122353000.0,122548000.0,131833000.0,127561000.0,151927000.0,162700000.0,184715000.0,182018000.0
Short-term debt,408426000.0,439731000.0,480359000.0,535277000.0,636549000.0,833984000.0,75426000.0,102220000.0
Total current liabilities,344392000.0,369596000.0,348607000.0,316579000.0,374830000.0,384859000.0,454681000.0,433143000.0
Long-term debt,51342000.0,46560000.0,54576000.0,40289000.0,16761000.0,17128000.0,13017000.0,24740000.0
Total debt,459768000.0,486291000.0,534935000.0,575566000.0,653310000.0,851112000.0,88443000.0,126960000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,92271000.0,95249000.0,73928000.0,75609000.0,83463000.0,126864000.0,163723000.0,144629000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,528869000.0,582870000.0,598808000.0,664046000.0,818205000.0,1442803000.0,139023000.0,160233000.0
Total liabilities,873261000.0,952466000.0,947415000.0,980625000.0,1193035000.0,1827662000.0,593704000.0,593376000.0
Other comprehensive income,-248718000.0,-160469000.0,-158008000.0,-190595000.0,-72390000.0,-75886000.0,0.0,0.0
Retained earnings (deficit),-16325000.0,-94535000.0,-53598000.0,-53663000.0,-102811000.0,-60659000.0,,
Total shareholders equity,331551000.0,368363000.0,430921000.0,397791000.0,464866000.0,-133966000.0,670067000.0,616667000.0
Investments,96422000.0,91886000.0,140090000.0,119692000.0,120820000.0,128842000.0,92607000.0,76327000.0
Net Debt,325351000.0,,,,,,,
Other Assets,-409934000.0,,,,,,,
Other Liabilities,-186387000.0,-192683000.0,-263585000.0,-346259000.0,-413646000.0,-611825000.0,194540000.0,148905000.0
