Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,3126206.0,6780429.0,4000000.0,3949135.0,12462872.0,9221985.0,9195753.0,8699478.0,10290446.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3126206.0,6780429.0,4000000.0,3949135.0,12462872.0,9221985.0,9195753.0,8699478.0,10290446.0
Receivables,298967.0,1082957.0,1049329.0,738729.0,742714.0,580240.0,390922.0,566451.0,909718.0
Inventories,1163714.0,2861864.0,1369647.0,1252238.0,1089084.0,679740.0,563036.0,834526.0,1763700.0
Total current assets,5430814.0,11631017.0,9103374.0,7586923.0,15147270.0,11090125.0,10566527.0,10573066.0,13495306.0
Property Plant & Equipment Net,273448.0,407339.0,440842.0,532706.0,683534.0,311520.0,229313.0,293897.0,483530.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1462872.0,482231.0,495850.0,696968.0,887220.0,312105.0,230236.0,304381.0,725477.0
Total assets,6893686.0,12113248.0,9599224.0,8283891.0,16034490.0,11402230.0,10796763.0,10877447.0,14220783.0
Payables,725658.0,1298084.0,733305.0,734048.0,1060135.0,522871.0,322896.0,257361.0,629215.0
Short-term debt,588546.0,0.0,0.0,0.0,0.0,0.0,0.0,17929.0,20321.0
Total current liabilities,3446778.0,6015437.0,4581835.0,3318486.0,3191479.0,2698148.0,1647908.0,2005606.0,3012916.0
Long-term debt,916674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17929.0
Total debt,1505220.0,0.0,0.0,0.0,0.0,0.0,0.0,17929.0,38250.0
Deferred revenue,0.0,0.0,820031.0,628236.0,227172.0,25048.0,68812.0,134185.0,212108.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,916674.0,0.0,0.0,0.0,45000.0,9635.0,15277.0,71419.0,137275.0
Total liabilities,4363452.0,6015437.0,4581835.0,3323127.0,3471782.0,8015115.0,3601788.0,2077025.0,3132262.0
Other comprehensive income,197330094,197097073,196355172,183438896,176127953,157764602,153806460,147393151,139673521
Retained earnings (deficit),-194800000.0,-191000000.0,-191338054.0,-178478801.0,-163565650.0,-154378302.0,-146612080.0,-138592943.0,-128585390.0
Total shareholders equity,2530234.0,6097811.0,5017389.0,4960764.0,12562708.0,3387115.0,7194975.0,8800422.0,11088521.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-1620986.0,-6780429.0,-4000000.0,-3949135.0,-12462872.0,-9221985.0,-9195753.0,-8681549.0,-10252196.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,0.0,4641.0,235303.0,5307332.0,1938603.0,0.0,0.0
