Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,3101133.0,9289831.0,3315774.0,5408523.0,9244006.0,3516244.0,1620005.0,145478.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,3101133.0,9289831.0,3315774.0,5408523.0,9244006.0,3516244.0,1620005.0,145478.0
Receivables,1233896.0,949415.0,865943.0,1218043.0,468949.0,770352.0,445432.0,401580.0
Inventories,2105976.0,2314184.0,1768382.0,1807895.0,1965039.0,1477161.0,899702.0,968818.0
Total current assets,6654689.0,12746157.0,6085095.0,8531710.0,11707214.0,5938627.0,3076012.0,1535649.0
Property Plant & Equipment Net,377706.0,267667.0,328249.0,440606.0,482970.0,903160.0,1287115.0,1218830.0
Goodwill and Intangible Assets,801900.0,871900.0,976900.0,937100.0,910000.0,927500.0,1137500.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1202144.0,1151208.0,1315790.0,1405012.0,1678468.0,1934443.0,2475734.0,1494780.0
Total assets,7856833.0,13897365.0,7400885.0,9936722.0,13385682.0,7873070.0,5551746.0,3030429.0
Payables,500929.0,759445.0,1546926.0,697807.0,997090.0,1376627.0,1961195.0,4037168.0
Short-term debt,0.0,2000000.0,0.0,4224609.0,0.0,4338601.0,0.0,6553595.0
Total current liabilities,2007690.0,4398013.0,3017700.0,7653202.0,4919318.0,10090621.0,6308277.0,14588955.0
Long-term debt,3480641.0,2918112.0,4491754.0,3722159.0,7690669.0,4084588.0,6534150.0,7879998.0
Total debt,3480641.0,4918112.0,4491754.0,7946768.0,7690669.0,8423189.0,6534150.0,14433593.0
Deferred revenue,350963.0,256178.0,223117.0,116009.0,102710.0,106859.0,762725.0,1396374.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4338141.0,3670612.0,5139254.0,4264659.0,8566694.0,4616418.0,7108872.0,10284617.0
Total liabilities,6345831.0,8068625.0,8156954.0,11917861.0,13486012.0,14707039.0,13417149.0,24873572.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-107199586.0,-101036117.0,-93868764.0,-85726580.0,-77277334.0,-72752602.0,-65666328.0,-59788610.0
Total shareholders equity,1511002.0,5828740.0,-756069.0,-1981139.0,-100330.0,-6833969.0,-7865403.0,-21843143.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,379508.0,-4371719.0,1175980.0,2538245.0,-1553337.0,4906945.0,4914145.0,14288115.0
Other Assets,213684.0,192727.0,134996.0,97249.0,29220.0,174870.0,110873.0,19773.0
Other Liabilities,1506761.0,1638568.0,1470774.0,2730786.0,3922228.0,4375393.0,4347082.0,3998192.0
