Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Cash and cash equivalents,4585000.0,5830000.0,3704000.0,6787000.0,11502000.0,23070000.0,13364000.0,12984000.0,12105000.0,9789000.0,22654000.0
Short-term investments,725000.0,725000.0,1572000.0,1474000.0,4134000.0,10822000.0,13321000.0,11227000.0,12697000.0,10278000.0,1241000.0
Cash and short-term investments,5310000.0,6555000.0,5276000.0,8261000.0,15636000.0,33892000.0,26685000.0,24211000.0,24802000.0,20067000.0,23895000.0
Receivables,27449000.0,31797000.0,31776000.0,23627000.0,29182000.0,19185000.0,21499000.0,14922000.0,16165000.0,16739000.0,9628000.0
Inventories,10810000.0,13829000.0,11466000.0,12172000.0,11898000.0,7049000.0,6783000.0,5396000.0,5685000.0,6551000.0,10005000.0
Total current assets,51398000.0,54006000.0,50638000.0,46709000.0,61419000.0,63740000.0,58544000.0,50473000.0,54860000.0,47522000.0,16632000.0
Property Plant & Equipment Net,6538000.0,6613000.0,7377000.0,7926000.0,6840000.0,5540000.0,5578000.0,5497000.0,5559000.0,5931000.0,6537000.0
Goodwill and Intangible Assets,3557000.0,11805000.0,11866000.0,12517000.0,14184000.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,725000.0,770000.0,827000.0,725000.0,725000.0,2192000.0,2192000.0,2192000.0,2192000.0
Tax assets,620000.0,1055000.0,9000.0,1031000.0,11668000.0,10061000.0,9298000.0,8647000.0,11208000.0,11885000.0,10193000.0
Total non-current assets,11440000.0,20198000.0,19977000.0,21213000.0,33519000.0,16326000.0,15601000.0,16336000.0,15131000.0,17131000.0,765000.0
Total assets,62838000.0,74204000.0,70615000.0,67922000.0,94938000.0,80066000.0,74145000.0,66809000.0,69991000.0,64653000.0,65359000.0
Payables,7397000.0,7592000.0,8280000.0,8801000.0,7723000.0,2081000.0,2561000.0,1519000.0,1202000.0,3741000.0,2461000.0
Short-term debt,44000.0,675000.0,1113000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,20201000.0,25838000.0,28155000.0,25383000.0,28441000.0,17286000.0,17250000.0,14550000.0,14511000.0,11177000.0,8894000.0
Long-term debt,0.0,0.0,171000.0,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,44000.0,675000.0,1284000.0,565000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,6649000.0,8691000.0,8485000.0,7711000.0,8966000.0,7571000.0,6496000.0,7812000.0,6823000.0,3184000.0,2975000.0
Tax Liabilities,536000.0,768000.0,477000.0,148000.0,1251000.0,1717000.0,1075000.0,610000.0,442000.0,98000.0,834000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,597000.0,2318000.0,1827000.0,2636000.0,2649000.0,1687000.0,1342000.0,2456000.0,0.0,0.0,765000.0
Total liabilities,20912000.0,28606000.0,30780000.0,29368000.0,34146000.0,17286000.0,17250000.0,14550000.0,14511000.0,11177000.0,9659000.0
Other comprehensive income,49083000,48110000,46688000,45738000,45015000,43600000,39442000,38401000,1106000.0,-1505000.0,718000.0
Retained earnings (deficit),-4175000.0,-510000.0,-4226000.0,-4058000.0,18055000.0,18516000.0,17461000.0,14667000.0,15000000.0,13174000.0,13979000.0
Total shareholders equity,41926000.0,45598000.0,39835000.0,38554000.0,60792000.0,62780000.0,56895000.0,52259000.0,55480000.0,53476000.0,55700000.0
Investments,725000.0,725000.0,2297000.0,2244000.0,4961000.0,11547000.0,14046000.0,13419000.0,14889000.0,12470000.0,3433000.0
Net Debt,-4541000.0,-5155000.0,-2420000.0,-6222000.0,-11502000.0,-23070000.0,-13364000.0,-12984000.0,-24802000.0,-20067000.0,-23895000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8208000.0,4165000.0,5199000.0
Other Liabilities,114000.0,450000.0,798000.0,1349000.0,3056000.0,-1687000.0,-1342000.0,-2456000.0,13309000.0,7436000.0,6433000.0
