Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,1203766000.0,687521000.0,759984000.0,722209000.0,906680000.0,1066612000.0,1068138000.0,1526950000.0,1021933000.0,1630433000.0
Short-term investments,10007000.0,2153180000.0,5519000.0,45192000.0,57325000.0,99009000.0,135634000.0,153380000.0,140118000.0,1475799000.0
Cash and short-term investments,1213773000.0,687521000.0,765503000.0,767401000.0,964005000.0,1165621000.0,1203772000.0,1680330000.0,1162051000.0,3106232000.0
Receivables,306474000.0,329986000.0,285106000.0,247405000.0,247621000.0,261065000.0,230079000.0,219039000.0,262382000.0,269371000.0
Inventories,556128000.0,538202000.0,499917000.0,585907000.0,448871000.0,424507000.0,393524000.0,418006000.0,326446000.0,323029000.0
Total current assets,4484442000.0,3884742000.0,3853852000.0,3983154000.0,3948095000.0,3988803000.0,4050936000.0,4542206000.0,4066626000.0,4341949000.0
Property Plant & Equipment Net,904132000.0,967781000.0,981593000.0,942418000.0,883077000.0,842477000.0,815464000.0,809459000.0,815112000.0,906906000.0
Goodwill and Intangible Assets,55048000.0,55947000.0,53391000.0,54182000.0,27752000.0,30452000.0,29530000.0,29081000.0,29590000.0,31400000.0
Long-term investments,5007507000.0,4859424000.0,4759197000.0,4814571000.0,4516246000.0,4225877000.0,0.0,0.0,0.0,3621048000.0
Tax assets,141464000.0,109073000.0,167729000.0,102769000.0,89916000.0,103625000.0,171845000.0,202439000.0,213989000.0,357189000.0
Total non-current assets,6181222000.0,6087930000.0,6036388000.0,6008013000.0,5580002000.0,5416237000.0,5119837000.0,5131958000.0,5364114000.0,4813569000.0
Total assets,10665664000.0,9972672000.0,9890240000.0,9991167000.0,9528097000.0,9405040000.0,9170773000.0,9674164000.0,9430740000.0,9155518000.0
Payables,284861000.0,227597000.0,235318000.0,235614000.0,196868000.0,239794000.0,257386000.0,255713000.0,225346000.0,162515000.0
Short-term debt,1575799000.0,1127269000.0,1084884000.0,843620000.0,1011315000.0,1176140000.0,437162000.0,399916000.0,480472000.0,1522090000.0
Total current liabilities,3597600000.0,3158170000.0,2862562000.0,2752578000.0,2389286000.0,2509586000.0,1503082000.0,2698618000.0,2013782000.0,2268224000.0
Long-term debt,4887667000.0,4587258000.0,4666975000.0,4845388000.0,3761528000.0,3416713000.0,4370544000.0,2396871000.0,2516650000.0,4114039000.0
Total debt,6463466000.0,5714527000.0,5751859000.0,5689008000.0,4772843000.0,4592853000.0,4807706000.0,2796787000.0,2997122000.0,5636129000.0
Deferred revenue,29100000.0,4700000.0,4500000.0,4600000.0,5700000.0,6800000.0,8300000.0,12200000.0,13700000.0,0.0
Tax Liabilities,43083000.0,25944000.0,26140000.0,18535000.0,28333000.0,21970000.0,19923000.0,57706000.0,63115000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5177192000.0,4894009000.0,4991372000.0,5140002000.0,3950333000.0,3633432000.0,4612564000.0,2669541000.0,2815715000.0,4779176000.0
Total liabilities,8891715000.0,8128395000.0,7970082000.0,8151513000.0,6618811000.0,6395554000.0,6613149000.0,7253908000.0,7223874000.0,7047400000.0
Other comprehensive income,394231000,734943000,1146060000,0.0,0.0,0.0,0.0,0.0,0.0,-417898000.0
Retained earnings (deficit),2007583000.0,1607570000.0,1337673000.0,8961985000.0,8459040000.0,7852729000.0,7306424000.0,6824180000.0,6336077000.0,6324268000.0
Total shareholders equity,1773949000.0,1844277000.0,1920158000.0,1839654000.0,2909286000.0,3009486000.0,2557624000.0,2420256000.0,2206866000.0,2108118000.0
Investments,5017514000.0,7012604000.0,4764716000.0,4859763000.0,4573571000.0,4324886000.0,135634000.0,153380000.0,140118000.0,5096847000.0
Net Debt,5259700000.0,5027006000.0,4991875000.0,4966799000.0,3866163000.0,3526241000.0,3739568000.0,1269837000.0,1975189000.0,2529897000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643317000.0
Other Liabilities,116923000.0,76216000.0,116148000.0,258933000.0,279192000.0,252536000.0,497503000.0,1885749000.0,2394377000.0,583619000.0
