Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,2248700000.0,2791300000.0,3273600000.0,1501300000.0,206400000.0,336600000.0,450400000.0,454400000.0,422500000.0,374300000.0,488200000.0
Short-term investments,166000000.0,61100000.0,404000000.0,170900000.0,72900000.0,106600000.0,61800000.0,14700000.0,30800000.0,0.0,0.0
Cash and short-term investments,2414700000.0,2852400000.0,3677600000.0,1672200000.0,279300000.0,443200000.0,512200000.0,469100000.0,453300000.0,374300000.0,488200000.0
Receivables,1260200000.0,1207200000.0,1174000000.0,1439900000.0,1406200000.0,1486000000.0,1544300000.0,1544700000.0,1575000000.0,2017600000.0,1900300000.0
Inventories,388300000.0,396100000.0,335400000.0,619900000.0,657800000.0,706000000.0,706100000.0,786600000.0,681400000.0,571600000.0,509600000.0
Total current assets,4618300000.0,5082200000.0,5876700000.0,4317300000.0,2910800000.0,3294800000.0,3439100000.0,3415800000.0,3189800000.0,3033800000.0,10031300000.0
Property Plant & Equipment Net,10337600000.0,9923700000.0,8440200000.0,8852700000.0,9636900000.0,9532100000.0,8974000000.0,8240600000.0,7412000000.0,7051300000.0,6859600000.0
Goodwill and Intangible Assets,1216600000.0,1227400000.0,1089800000.0,1638200000.0,1639600000.0,1853100000.0,2371100000.0,2360000000.0,1153100000.0,1200300000.0,1178600000.0
Long-term investments,1276200000.0,85000000.0,1286900000.0,204400000.0,246000000.0,65100000.0,64100000.0,112900000.0,1011600000.0,1683200000.0,1555100000.0
Tax assets,115200000.0,121400000.0,549100000.0,662400000.0,117200000.0,136000000.0,115300000.0,129000000.0,123800000.0,0.0,0.0
Total non-current assets,14324500000.0,14096100000.0,12590500000.0,13738000000.0,14527300000.0,14484300000.0,14411000000.0,13526000000.0,11100900000.0,10472100000.0,5595500000.0
Total assets,18942800000.0,19178300000.0,18467200000.0,18055300000.0,17438100000.0,17779100000.0,17850100000.0,16941800000.0,14290700000.0,13505900000.0,13029100000.0
Payables,1635700000.0,1817800000.0,1814300000.0,1810600000.0,1662400000.0,1591000000.0,1944900000.0,1927700000.0,1641800000.0,1702000000.0,1674800000.0
Short-term debt,40400000.0,406600000.0,416400000.0,371300000.0,435600000.0,65300000.0,507400000.0,74300000.0,72200000.0,468500000.0,785900000.0
Total current liabilities,1820900000.0,2338300000.0,2489000000.0,3283300000.0,3648100000.0,2963000000.0,3227600000.0,2689900000.0,2342000000.0,2244100000.0,2503600000.0
Long-term debt,2907300000.0,2967400000.0,3402400000.0,4918100000.0,3949100000.0,4824500000.0,5056300000.0,4584200000.0,3927500000.0,3659800000.0,3715600000.0
Total debt,2947700000.0,3374000000.0,3818800000.0,5289400000.0,4384700000.0,4889800000.0,5563700000.0,4658500000.0,3999700000.0,4128300000.0,4501500000.0
Deferred revenue,247400000.0,156600000.0,438900000.0,376100000.0,195300000.0,172100000.0,162700000.0,155000000.0,136000000.0,0.0,0.0
Tax Liabilities,86600000.0,59600000.0,98600000.0,146600000.0,55800000.0,78000000.0,63000000.0,48500000.0,65500000.0,408700000.0,400800000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5733600000.0,5663700000.0,5792700000.0,7558600000.0,6408900000.0,7007500000.0,7047800000.0,7236100000.0,6010000000.0,5564200000.0,5595500000.0
Total liabilities,7889200000.0,8320800000.0,8381000000.0,10975700000.0,10189100000.0,10413300000.0,10808000000.0,10464600000.0,8494900000.0,7808300000.0,8099100000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1159400000.0,-1161800000.0
Retained earnings (deficit),14138400000.0,13409900000.0,12846600000.0,10475500000.0,10580400000.0,9993200000.0,9646400000.0,9234500000.0,8599500000.0,7852200000.0,7234600000.0
Total shareholders equity,11053600000.0,10857500000.0,10086200000.0,7079600000.0,7249000000.0,7365800000.0,7042100000.0,6477200000.0,5795800000.0,5546900000.0,4791900000.0
Investments,1442200000.0,146100000.0,1690900000.0,375300000.0,318900000.0,171700000.0,125900000.0,127600000.0,1042400000.0,1683200000.0,1555100000.0
Net Debt,699000000.0,582700000.0,545200000.0,3788100000.0,4178300000.0,4553200000.0,5113300000.0,4204100000.0,3577200000.0,3754000000.0,4013300000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70300000.0,99700000.0
Other Liabilities,334700000.0,318800000.0,99300000.0,133800000.0,132100000.0,442800000.0,532600000.0,538600000.0,142900000.0,73600000.0,42900000.0
