Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30
Depreciation & Amortization,31340000.0,25415000.0,21072000.0,21530000.0
Stock-based compensation,957000.0,975000.0,513000.0,217000.0
Operating Cash Flow,55274000.0,66121000.0,46927000.0,51694000.0
Capital Expenditure,42479000.0,42804000.0,-19843000.0,-19005000.0
Acquisitions and disposals,-13854000.0,-51319000.0,-10843000.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0
Investing Cash flow,-60225000.0,-89592000.0,-30686000.0,-19005000.0
Issuance (repayment) of debt,-13001000.0,-12361000.0,-6124000.0,-18093000.0
Issuance (buybacks) of shares,-80619000.0,-1128000.0,638000.0,212000.0
Dividend payments,-0.0,-0.0,-31293000.0,0.0
Financing Cash Flow,-13567000.0,95061000.0,-39779000.0,-20881000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-18518000.0,99137000.0,-23538000.0,11808000.0
Free Cash Flow,12795000.0,23317000.0,27084000.0,32689000.0
Net Cash/Marketcap,0.0,0.0,0.0129,0.0129
