Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,5557000.0,6621000.0,6067000.0,10330000.0,5759000.0,1761000.0,0.0,6283000.0
Short-term investments,4373000.0,6581000.0,4780000.0,1522000.0,9414000.0,18412000.0,0.0,1205000.0
Cash and short-term investments,5557000.0,6621000.0,6067000.0,10330000.0,5759000.0,1761000.0,0.0,7488000.0
Receivables,3084000.0,2381000.0,2414000.0,1966000.0,1712000.0,1198000.0,0.0,739000.0
Inventories,110095000.0,85259000.0,74295000.0,69878000.0,68857000.0,67756000.0,0.0,47053000.0
Total current assets,130290000.0,105559000.0,96201000.0,87352000.0,88533000.0,91704000.0,0.0,62814000.0
Property Plant & Equipment Net,158356000.0,151405000.0,141037000.0,135115000.0,139294000.0,125317000.0,0.0,62065000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,3548000.0,5726000.0,1670000.0,735000.0,4937000.0,9528000.0,0.0,0.0
Total non-current assets,167340000.0,165166000.0,169072000.0,158083000.0,163657000.0,151065000.0,0.0,22520000.0
Total assets,297630000.0,270725000.0,265273000.0,245435000.0,252190000.0,242769000.0,0.0,119005000.0
Payables,25853000.0,30771000.0,20321000.0,14584000.0,13759000.0,22867000.0,0.0,12038000.0
Short-term debt,436000.0,8833000.0,6286000.0,5095000.0,3595000.0,3590000.0,0.0,753000.0
Total current liabilities,50516000.0,62034000.0,60188000.0,40107000.0,32152000.0,39985000.0,0.0,21338000.0
Long-term debt,53000000.0,18182000.0,22126000.0,797000.0,890000.0,1161000.0,0.0,4099000.0
Total debt,53436000.0,27015000.0,28412000.0,5892000.0,4485000.0,4751000.0,0.0,4852000.0
Deferred revenue,7383000.0,22000.0,64000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,179000.0,17000.0,120000.0,1101000.0,2600000.0,1783000.0,0.0,0.0
Deposit Liabilities,0.0,8064000.0,7742000.0,6026000.0,5038000.0,5301000.0,0.0,0.0
Total non-current liabilities,100767000.0,64817000.0,66186000.0,39669000.0,38708000.0,32436000.0,0.0,22520000.0
Total liabilities,151283000.0,126851000.0,126374000.0,130234000.0,158495000.0,162906000.0,0.0,43858000.0
Other comprehensive income,172255000,180109000,185998000,180192000,174371000,169719000,0.0,0.0
Retained earnings (deficit),-25857000.0,-36239000.0,-47058000.0,-64985000.0,-80681000.0,-89861000.0,0.0,67230000.0
Total shareholders equity,146347000.0,143874000.0,138899000.0,115201000.0,93695000.0,79863000.0,0.0,75147000.0
Investments,4373000.0,6581000.0,4780000.0,1522000.0,9414000.0,18412000.0,0.0,1205000.0
Net Debt,47879000.0,20394000.0,22345000.0,-4438000.0,-1274000.0,2990000.0,0.0,-2636000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911000.0
Other Liabilities,0.0,0.0,0.0,50458000.0,87635000.0,90485000.0,0.0,8547000.0
