Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,11439000.0,11469000.0,35656000.0,46985000.0,32243000.0,1402000.0,2385000.0
Short-term investments,32718000.0,32424000.0,22930000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,44157000.0,43893000.0,58586000.0,46985000.0,32243000.0,1402000.0,2385000.0
Receivables,0.0,0.0,0.0,0.0,1118000.0,1062000.0,2418000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,51463000.0,44960000.0,59327000.0,48437000.0,34736000.0,2953000.0,5224000.0
Property Plant & Equipment Net,516000.0,0.0,0.0,42000.0,4835000.0,5401000.0,6284000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,49968000.0,43734000.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,1707000.0,890000.0,465000.0,836000.0,4936000.0,9434000.0,6894000.0
Total assets,53170000.0,45850000.0,59792000.0,49273000.0,39672000.0,12387000.0,12118000.0
Payables,3653000.0,3833000.0,2192000.0,619000.0,855000.0,1932000.0,1794000.0
Short-term debt,0.0,4349000.0,0.0,0.0,0.0,15000000.0,11444000.0
Total current liabilities,5877000.0,10144000.0,3717000.0,6664000.0,3801000.0,18477000.0,14231000.0
Long-term debt,15082000.0,10303000.0,14252000.0,25000.0,1294000.0,0.0,15000000.0
Total debt,15082000.0,14652000.0,14252000.0,25000.0,1294000.0,15000000.0,26444000.0
Deferred revenue,121000.0,257000.0,257000.0,257000.0,449000.0,1631000.0,182000.0
Tax Liabilities,436000.0,436000.0,623000.0,623000.0,623000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,15082000.0,10424000.0,14630000.0,660000.0,2440000.0,14862000.0,17216000.0
Total liabilities,21945000.0,24440000.0,24973000.0,7324000.0,6241000.0,33339000.0,31447000.0
Other comprehensive income,248895000,226631000,214918000,192069000,150934000,0.0,0.0
Retained earnings (deficit),-217718000.0,-205250000.0,-180123000.0,-150134000.0,-117511000.0,-113277000.0,-82816000.0
Total shareholders equity,31225000.0,21410000.0,34819000.0,41949000.0,33431000.0,-108109000.0,-65415000.0
Investments,32718000.0,32424000.0,22930000.0,0.0,0.0,0.0,0.0
Net Debt,3643000.0,3183000.0,-21404000.0,-46960000.0,-30949000.0,13598000.0,24059000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,489000.0,421000.0
Other Liabilities,986000.0,3872000.0,6626000.0,0.0,0.0,1545000.0,993000.0
