Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,8157000.0,5132000.0,5711000.0,9370000.0,6581000.0,20355000.0,862000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,8157000.0,5132000.0,5711000.0,9370000.0,6581000.0,20355000.0,862000.0
Receivables,0.0,0.0,0.0,125000.0,100000.0,8000.0,23000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,3479000.0,5753000.0,11840000.0,21477000.0,21597000.0,20553000.0,20420000.0
Property Plant & Equipment Net,503000.0,816000.0,1072000.0,1131000.0,1220000.0,145000.0,136000.0
Goodwill and Intangible Assets,0.0,0.0,10768000.0,12784000.0,7931000.0,7962000.0,20284000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,618000.0
Total non-current assets,841000.0,1439000.0,4892000.0,4504000.0,21322000.0,60740000.0,3078000.0
Total assets,11887000.0,11138000.0,18153000.0,31493000.0,28617000.0,41213000.0,22071000.0
Payables,729000.0,578000.0,1056000.0,1044000.0,1167000.0,2147000.0,1937000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,3648000.0
Total current liabilities,2572000.0,1968000.0,3538000.0,2385000.0,1868000.0,2391000.0,6050000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,803000.0,0.0,0.0,0.0,3648000.0
Deferred revenue,0.0,0.0,0.0,245000.0,244000.0,244000.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,841000.0,1439000.0,4892000.0,4504000.0,21322000.0,60740000.0,3078000.0
Total liabilities,3413000.0,3407000.0,8430000.0,5396000.0,23190000.0,63131000.0,9128000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-406316000.0,-394206000.0,-381360000.0,-362522000.0,-362006000.0,-385115000.0,-320532000.0
Total shareholders equity,8474000.0,7731000.0,9723000.0,12714000.0,3437000.0,-22625000.0,12943000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-8157000.0,-5132000.0,-5711000.0,-9370000.0,-6581000.0,-20355000.0,2786000.0
Other Assets,251000.0,253000.0,602000.0,521000.0,339000.0,297000.0,766000.0
Other Liabilities,1843000.0,1390000.0,2482000.0,1341000.0,701000.0,244000.0,465000.0
