Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,225962000.0,116991000.0,220175000.0,103452000.0,114277000.0,106208000.0
Short-term investments,1372000.0,8234000.0,2235000.0,0.0,0.0,0.0
Cash and short-term investments,227334000.0,125225000.0,222410000.0,103452000.0,114277000.0,106208000.0
Receivables,469762000.0,471655000.0,453251000.0,407170000.0,321079000.0,329901000.0
Inventories,505078000.0,513238000.0,405353000.0,334634000.0,343736000.0,359274000.0
Total current assets,1243278000.0,1151477000.0,1145241000.0,877504000.0,814418000.0,840356000.0
Property Plant & Equipment Net,3074000.0,843403000.0,756711000.0,704651000.0,720843000.0,755129000.0
Goodwill and Intangible Assets,852827000.0,811495000.0,715376000.0,602645000.0,560824000.0,523894000.0
Long-term investments,369000.0,366000.0,33187000.0,0.0,0.0,0.0
Tax assets,183837000.0,207065000.0,183726000.0,287699000.0,21698000.0,0.0
Total non-current assets,2138054000.0,1899578000.0,1717699000.0,1658542000.0,1367955000.0,1343703000.0
Total assets,3381332000.0,3051055000.0,2862940000.0,2536046000.0,2182373000.0,2184059000.0
Payables,294951000.0,250281000.0,259934000.0,188906000.0,166686000.0,179652000.0
Short-term debt,65846000.0,54930000.0,8770000.0,20031000.0,16594000.0,17686000.0
Total current liabilities,768786000.0,670269000.0,577521000.0,513206000.0,487445000.0,524301000.0
Long-term debt,1451526000.0,1422962000.0,1264933000.0,1600004000.0,1243726000.0,788542000.0
Total debt,1517372000.0,1477892000.0,1273703000.0,1620035000.0,1260320000.0,806228000.0
Deferred revenue,7986000.0,9854000.0,11511000.0,0.0,0.0,0.0
Tax Liabilities,2000000.0,2128000.0,10962000.0,9186000.0,15448000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1460814000.0,1433488000.0,1274791000.0,1810291000.0,1444736000.0,1011463000.0
Total liabilities,2569245000.0,2283231000.0,2070903000.0,2323497000.0,1932181000.0,1535764000.0
Other comprehensive income,671772000,658593000,652666000,-197182000.0,-162997000.0,-103861000.0
Retained earnings (deficit),290583000.0,253041000.0,233658000.0,222232000.0,-154949000.0,-245867000.0
Total shareholders equity,812087000.0,767824000.0,792037000.0,61592000.0,-231745000.0,-168826000.0
Investments,1741000.0,8600000.0,35422000.0,0.0,0.0,0.0
Net Debt,1291410000.0,1360901000.0,1053528000.0,1516583000.0,1146043000.0,700020000.0
Other Assets,0.0,0.0,0.0,32248000.0,35326000.0,44973000.0
Other Liabilities,339645000.0,179474000.0,218591000.0,304269000.0,304165000.0,326963000.0
