Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,178998935.0,208906759.0,163884574.0,133606392.0,146585601.0,107828800.0,0.0,78576060.0,68494480.0,45536735.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,178998935.0,208906759.0,163884574.0,133606392.0,146585601.0,107828800.0,0.0,78576060.0,68494480.0,45536735.0
Receivables,0.0,29765884.0,51835218.0,49980358.0,41997862.0,44885354.0,0.0,21919828.0,21542229.0,17155210.0
Inventories,0.0,1196785.0,5881681.0,7180800.0,5367868.0,5301995.0,0.0,4437972.0,2679899.0,650332.0
Total current assets,187343536.0,241513446.0,221767490.0,190821115.0,194127792.0,158072937.0,0.0,105516744.0,93799003.0,63707412.0
Property Plant & Equipment Net,82282630.0,95114504.0,108731126.0,127871323.0,124350781.0,146400436.0,0.0,147200740.0,112178999.0,81993894.0
Goodwill and Intangible Assets,0.0,29374909.0,27668539.0,29559174.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,19030858.0,6526555.0,0.0,3173.0,864.0,1657.0,0.0,2509481.0,99694.0,85672.0
Total non-current assets,111203254.0,145985977.0,143923863.0,165922111.0,128854360.0,151171868.0,0.0,152810955.0,112922021.0,82715756.0
Total assets,298546790.0,387499423.0,365691353.0,356743226.0,322982152.0,309244805.0,0.0,258327699.0,206721024.0,146423168.0
Payables,905258.0,1032083.0,8682318.0,9929700.0,4004728.0,5645831.0,0.0,7373643.0,6872735.0,6483895.0
Short-term debt,197480.0,203206.0,187678.0,196778.0,205128.0,202392.0,0.0,189742.0,0.0,1190.0
Total current liabilities,2623841.0,3233232.0,13945196.0,16076437.0,8082244.0,11305835.0,0.0,12178385.0,14035830.0,12040198.0
Long-term debt,2069545.0,2303995.0,2284959.0,2555914.0,2826495.0,2943878.0,0.0,3036558.0,0.0,0.0
Total debt,2267025.0,2507201.0,2472637.0,2752692.0,3031623.0,3146270.0,0.0,3226300.0,0.0,1190.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1188687.0,1041592.0,4341331.0,4814003.0,3545429.0,5248486.0,0.0,4058550.0,7163095.0,5555113.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2069545.0,2303995.0,2284959.0,2559087.0,2827359.0,2945535.0,0.0,3265260.0,0.0,0.0
Total liabilities,4693386.0,5537227.0,16230155.0,18632351.0,10908739.0,14249713.0,0.0,15214943.0,14035830.0,12040198.0
Other comprehensive income,304307927,373775713,365432200,329151455,281377074,263220980,0.0,221332117,9269864.0,4159615.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116771378.0,65488058.0
Total shareholders equity,293853404.0,381962196.0,349461198.0,338110875.0,312073413.0,294995092.0,0.0,243112756.0,192685194.0,134382970.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-176731910.0,-206399558.0,-161411937.0,-130853700.0,-143553978.0,-104682530.0,0.0,-75349760.0,-68494480.0,-45535545.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082395.0,365135.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7163095.0,5555113.0
