Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2009-12-31
Cash and cash equivalents,332000000.0,1523000000.0,875000000.0,924000000.0,1031000000.0,4450000000.0,2732000000.0,1065000000.0,558000000.0
Short-term investments,892000000.0,66000000.0,61000000.0,387000000.0,350000000.0,0.0,0.0,0.0,11000000.0
Cash and short-term investments,1224000000.0,1589000000.0,936000000.0,1311000000.0,1381000000.0,4450000000.0,2732000000.0,1065000000.0,569000000.0
Receivables,3355000000.0,3359000000.0,2716000000.0,2363000000.0,3226000000.0,3828000000.0,3720000000.0,3582000000.0,3287000000.0
Inventories,4515000000.0,4217000000.0,3809000000.0,4051000000.0,4517000000.0,5279000000.0,5075000000.0,5499000000.0,3277000000.0
Total current assets,10566000000.0,11738000000.0,9599000000.0,9789000000.0,11645000000.0,14599000000.0,12286000000.0,11435000000.0,8266000000.0
Property Plant & Equipment Net,12477000000.0,10997000000.0,10137000000.0,8991000000.0,8758000000.0,8457000000.0,7696000000.0,7333000000.0,15152000000.0
Goodwill and Intangible Assets,2779000000.0,1138000000.0,1078000000.0,1176000000.0,1335000000.0,1509000000.0,1629000000.0,1762000000.0,1861000000.0
Long-term investments,118000000.0,26000000.0,296000000.0,326000000.0,40000000.0,0.0,0.0,0.0,2119000000.0
Tax assets,31000000.0,90000000.0,192000000.0,205000000.0,469000000.0,580000000.0,558000000.0,310000000.0,0.0
Total non-current assets,17712000000.0,14468000000.0,13843000000.0,12968000000.0,12638000000.0,12699000000.0,11934000000.0,11404000000.0,19495000000.0
Total assets,28278000000.0,26206000000.0,23442000000.0,22757000000.0,24283000000.0,27298000000.0,24220000000.0,22839000000.0,27761000000.0
Payables,2560000000.0,2258000000.0,2028000000.0,1627000000.0,2239000000.0,2822000000.0,2440000000.0,2562000000.0,2128000000.0
Short-term debt,5000000.0,2000000.0,2000000.0,4000000.0,4000000.0,1000000.0,1000000.0,4000000.0,6679000000.0
Total current liabilities,5513000000.0,4777000000.0,4540000000.0,4349000000.0,5437000000.0,5510000000.0,5096000000.0,5018000000.0,10367000000.0
Long-term debt,8497000000.0,8549000000.0,8385000000.0,7671000000.0,6757000000.0,5776000000.0,4304000000.0,3980000000.0,22799000000.0
Total debt,8502000000.0,8551000000.0,8387000000.0,7675000000.0,6761000000.0,5777000000.0,4305000000.0,3984000000.0,29478000000.0
Deferred revenue,128000000.0,61000000.0,22000000.0,57000000.0,73000000.0,107000000.0,34000000.0,41000000.0,0.0
Tax Liabilities,16000000.0,386000000.0,311000000.0,319000000.0,153000000.0,5000000.0,37000000.0,36000000.0,2251000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,12369000000.0,12479000000.0,12829000000.0,11834000000.0,10502000000.0,9274000000.0,7945000000.0,7174000000.0,26241000000.0
Total liabilities,18021000000.0,17257000000.0,17394000000.0,16207000000.0,15969000000.0,14820000000.0,13081000000.0,12246000000.0,36608000000.0
Other comprehensive income,4835000000,0.0,0.0,0.0,2534000000,8347000000,10245000000,10148000000,-286000000.0
Retained earnings (deficit),6763000000.0,15746000000.0,12282000000.0,9841000000.0,6775000000.0,4004000000.0,1274000000.0,841000000.0,-9313000000.0
Total shareholders equity,10257000000.0,8949000000.0,6048000000.0,6550000000.0,8314000000.0,12478000000.0,11139000000.0,10593000000.0,-8976000000.0
Investments,1010000000.0,92000000.0,357000000.0,713000000.0,390000000.0,0.0,0.0,0.0,2130000000.0
Net Debt,8170000000.0,7028000000.0,7512000000.0,6751000000.0,5730000000.0,1327000000.0,1573000000.0,2919000000.0,28909000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133000000.0
Other Liabilities,139000000.0,1000000.0,25000000.0,24000000.0,30000000.0,36000000.0,40000000.0,54000000.0,1560000000.0
