Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,34723000.0,52311000.0,38134199.0,20145807.0
Short-term investments,46932000.0,0.0,0.0,0.0
Cash and short-term investments,81655000.0,52311000.0,38134199.0,20145807.0
Receivables,4462000.0,0.0,0.0,0.0
Inventories,0.0,0.0,89551.0,202813.0
Total current assets,86117000.0,84147000.0,90603123.0,62027552.0
Property Plant & Equipment Net,2975000.0,2601000.0,2239765.0,2570581.0
Goodwill and Intangible Assets,0.0,0.0,0.0,16838.0
Long-term investments,22007000.0,69000000.0,81000000.0,57000000.0
Tax assets,3654000.0,4913000.0,,
Total non-current assets,1018941000.0,,,
Total assets,1105058000.0,1026009000.0,906000000.0,743000000.0
Payables,0.0,0.0,790924496.0,629816684.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,0.0,917243000.0,801359936.0,642868397.0
Long-term debt,0.0,19000000.0,23000000.0,35000000.0
Total debt,0.0,30621000.0,,
Deferred revenue,0.0,0.0,,
Tax Liabilities,0.0,0.0,,
Deposit Liabilities,955240000.0,904899000.0,,
Total non-current liabilities,613000.0,,,
Total liabilities,990494000.0,945890000.0,834852632.0,683771900.0
Other comprehensive income,49321000,-247000.0,,
Retained earnings (deficit),65701000.0,53200000.0,46000000.0,37000000.0
Total shareholders equity,114564000.0,80119000.0,70747702.0,59656839.0
Investments,68939000.0,960129000.0,-9414169.0,3502385.0
Net Debt,-34723000.0,,,
Other Assets,0.0,,,
Other Liabilities,989881000.0,917243000.0,10435440.0,13051713.0
