Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,332764000.0,547850000.0,289518000.0,188099000.0,265255000.0,0.0,95124000.0,22101000.0,27290000.0
Short-term investments,423096000.0,273366000.0,207332000.0,199214000.0,118498000.0,0.0,0.0,0.0,0.0
Cash and short-term investments,755860000.0,821216000.0,496850000.0,387313000.0,383753000.0,0.0,95124000.0,22101000.0,27290000.0
Receivables,87305000.0,76173000.0,68725000.0,52755000.0,35593000.0,0.0,11738000.0,8257000.0,6613000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,860269000.0,913089000.0,561179000.0,443282000.0,420758000.0,0.0,111774000.0,31726000.0,35395000.0
Property Plant & Equipment Net,114800000.0,103651000.0,92440000.0,80467000.0,62761000.0,0.0,14799000.0,9881000.0,5256000.0
Goodwill and Intangible Assets,118979000.0,124847000.0,203278000.0,211491000.0,73093000.0,0.0,54541000.0,131000.0,0.0
Long-term investments,0.0,25032000.0,0.0,0.0,38612000.0,0.0,0.0,0.0,0.0
Tax assets,44560000.0,21828000.0,0.0,0.0,0.0,0.0,3621000.0,0.0,0.0
Total non-current assets,315294000.0,303423000.0,324027000.0,312145000.0,208892000.0,0.0,75922000.0,12095000.0,5620000.0
Total assets,1175563000.0,1216512000.0,885206000.0,755427000.0,629650000.0,0.0,187696000.0,43821000.0,41015000.0
Payables,6540000.0,4568000.0,20355000.0,3388000.0,1398000.0,0.0,2284000.0,2973000.0,822000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,6400000.0,0.0,0.0
Total current liabilities,64905000.0,86167000.0,60399000.0,49777000.0,33973000.0,0.0,21507000.0,12730000.0,6654000.0
Long-term debt,31253000.0,26904000.0,0.0,0.0,0.0,0.0,527000.0,0.0,0.0
Total debt,31253000.0,26904000.0,0.0,0.0,0.0,0.0,6927000.0,0.0,0.0
Deferred revenue,3843000.0,3469000.0,3314000.0,2931000.0,2994000.0,0.0,2856000.0,2072000.0,1439000.0
Tax Liabilities,5491000.0,32617000.0,0.0,0.0,0.0,0.0,611000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,35140000.0,30737000.0,17621000.0,12030000.0,7527000.0,0.0,555000.0,3000.0,4000.0
Total liabilities,100045000.0,116904000.0,78020000.0,61807000.0,41500000.0,0.0,22034000.0,12733000.0,6658000.0
Other comprehensive income,1139462000,1037971000,-15576000.0,-13519000.0,-5609000.0,0.0,225245000,271000.0,-27000.0
Retained earnings (deficit),-52923000.0,70081000.0,-70221000.0,-66883000.0,-33983000.0,0.0,-60388000.0,-41243000.0,-24386000.0
Total shareholders equity,1075518000.0,1099608000.0,807186000.0,693620000.0,588150000.0,0.0,165662000.0,-24347000.0,-20889000.0
Investments,423096000.0,298398000.0,207332000.0,199214000.0,157110000.0,0.0,0.0,0.0,0.0
Net Debt,-301511000.0,-520946000.0,-496850000.0,-387313000.0,-383753000.0,0.0,-88197000.0,-22101000.0,-27290000.0
Other Assets,0.0,0.0,-4396000.0,3214000.0,1412000.0,0.0,0.0,1368000.0,1492000.0
Other Liabilities,0.0,0.0,40044000.0,46389000.0,32575000.0,0.0,0.0,9757000.0,5832000.0
